Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,4748340.0,-0.133831,66.6563
7.338996338110348,6438223.0,-26.88275,66.6583
10.772173450159421,5515128.0,-24.12741,66.6567
15.811388300841895,8729100.0,5.494082,66.6307
23.207944168063896,8935226.0,-4.406771,66.6585
34.06460345289807,9011079.0,-5.443982,66.6565
49.99999999999999,4936038.0,3.471467,66.6536
73.38996338110344,6277291.0,-1.838726,66.6529
107.72173450159421,2963570.0,-4.251001,66.6587
158.11388300841895,6541333.0,-37.34772,66.6609
232.07944168063884,10924560.0,-76.28777,66.6707
340.6460345289807,21853300.0,-108.4616,66.6913
499.99999999999994,4135092.0,-76.48083,66.7175
733.8996338110344,3343561.0,-65.34716,66.6564
1077.217345015941,1932167.0,-30.21916,66.6596
1581.1388300841895,1662587.0,-73.30383,66.6886
2320.794416806388,1243598.0,-77.94285,66.6998
3406.4603452898036,759270.5,-86.21643,66.6912
4999.999999999999,473397.3,-81.36156,66.6966
7338.996338110344,354714.0,-86.72631,66.6963
10772.17345015941,238291.3,-85.46353,66.6998
15811.388300841894,173785.4,-85.67812,66.6964
23207.944168063907,114801.6,-88.12317,66.6776
34064.60345289804,77788.78,-87.80561,66.6692
49999.99999999999,54136.59,-88.27911,66.6998
