Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,4758385.0,53.87462,66.3929
7.338996338110348,6111689.0,15.91072,66.3885
10.772173450159421,5596279.0,-5.084359,66.3823
15.811388300841895,5926577.0,-2.281653,66.3927
23.207944168063896,5557454.0,-21.67617,66.4049
34.06460345289807,5345312.0,-7.340273,66.4108
49.99999999999999,9126809.0,12.53718,66.3986
73.38996338110344,6892371.0,-6.036128,66.4062
107.72173450159421,3852372.0,8.894688,66.388
158.11388300841895,13811290.0,-78.14508,66.3853
232.07944168063884,2892323.0,-46.60241,66.3842
340.6460345289807,6212359.0,-16.32062,66.3837
499.99999999999994,4738947.0,-51.67589,66.3723
733.8996338110344,2377920.0,-19.1863,66.4033
1077.217345015941,2584312.0,-67.29717,66.388
1581.1388300841895,1323875.0,-70.08655,66.4013
2320.794416806388,1350560.0,-55.53605,66.4032
3406.4603452898036,747756.1,-78.78494,66.3805
4999.999999999999,475646.2,-77.99518,66.3819
7338.996338110344,367888.9,-87.00932,66.3743
10772.17345015941,272418.7,-83.90128,66.4128
15811.388300841894,193146.0,-84.9076,66.3893
23207.944168063907,128866.3,-86.01383,66.4014
34064.60345289804,86744.5,-87.28709,66.4188
49999.99999999999,60659.18,-87.87621,66.4081
