Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,5396176.0,10.16958,66.3978
7.338996338110348,6756049.0,-13.62596,66.4228
10.772173450159421,7263378.0,5.125356,66.4308
15.811388300841895,8458593.0,14.61825,66.4187
23.207944168063896,4962887.0,-0.8588594,66.4422
34.06460345289807,8665276.0,-2.022727,66.4277
49.99999999999999,5739081.0,1.900347,66.4285
73.38996338110344,7294635.0,-24.1007,66.4544
107.72173450159421,5335798.0,36.87331,66.4465
158.11388300841895,4796621.0,38.63375,66.4469
232.07944168063884,7058766.0,55.98066,66.4472
340.6460345289807,5303962.0,35.37879,66.4472
499.99999999999994,2616416.0,-40.12712,66.4737
733.8996338110344,2725634.0,-48.39936,66.4947
1077.217345015941,2266360.0,-46.16715,66.486
1581.1388300841895,1316597.0,-65.75259,66.4914
2320.794416806388,753734.1,-51.96929,66.5108
3406.4603452898036,753441.8,-53.27409,66.5145
4999.999999999999,653308.3,-44.87278,66.5018
7338.996338110344,580968.3,-44.78756,66.5353
10772.17345015941,483901.3,-39.84316,66.5147
15811.388300841894,421228.4,-31.51344,66.5034
23207.944168063907,348566.4,-27.83391,66.5185
34064.60345289804,389205.6,-35.51372,66.513
49999.99999999999,371647.9,-37.54717,66.5465
