Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,4189000.0,9.827052,66.3963
7.338996338110348,4621480.0,-20.71192,66.4035
10.772173450159421,5840925.0,0.5046102,66.4067
15.811388300841895,4860323.0,19.09321,66.4045
23.207944168063896,6611155.0,5.211682,66.4026
34.06460345289807,5487393.0,-9.348684,66.4131
49.99999999999999,7068216.0,-1.3247,66.4142
73.38996338110344,5390714.0,-0.1398655,66.4162
107.72173450159421,5084505.0,51.02282,66.4151
158.11388300841895,3585761.0,48.33115,66.4138
232.07944168063884,4996372.0,37.80318,66.4158
340.6460345289807,3512989.0,-10.10761,66.4129
499.99999999999994,4754206.0,-20.7097,66.4243
733.8996338110344,2177656.0,8.984546,66.4277
1077.217345015941,1906410.0,-7.57975,66.4203
1581.1388300841895,3589589.0,0.8984033,66.4238
2320.794416806388,2217384.0,-5.461469,66.4262
3406.4603452898036,9362990.0,47.32218,66.4194
4999.999999999999,3409197.0,-31.44589,66.3953
7338.996338110344,2659803.0,-55.19101,66.392
10772.17345015941,1810267.0,-53.19518,66.3957
15811.388300841894,1630915.0,-86.62,66.4218
23207.944168063907,966211.7,-92.32026,66.4093
34064.60345289804,740806.6,-89.24567,66.4078
49999.99999999999,497204.7,-91.58958,66.4008
