Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,5354147.0,-13.12944,66.3569
7.338996338110348,3596835.0,9.732733,66.3712
10.772173450159421,5641791.0,-18.08448,66.3916
15.811388300841895,8224067.0,-1.595645,66.3816
23.207944168063896,8033647.0,7.262537,66.3856
34.06460345289807,6359328.0,-3.131815,66.3797
49.99999999999999,9230300.0,-7.306949,66.3854
73.38996338110344,6274007.0,-9.363989,66.4028
107.72173450159421,6494701.0,67.4736,66.3902
158.11388300841895,3230138.0,36.54509,66.415
232.07944168063884,3770050.0,50.11822,66.3634
340.6460345289807,6981799.0,131.6767,66.3642
499.99999999999994,6013193.0,15.76568,66.3905
733.8996338110344,9566522.0,3.866539,66.3904
1077.217345015941,2790326.0,-11.18508,66.3687
1581.1388300841895,1964272.0,8.890623,66.3878
2320.794416806388,8003387.0,5.94057,66.3725
3406.4603452898036,4849385.0,9.446469,66.3845
4999.999999999999,2718461.0,-23.39431,66.3881
7338.996338110344,3203325.0,-57.26158,66.382
10772.17345015941,2822373.0,-50.76882,66.3919
15811.388300841894,2449065.0,-58.16292,66.3728
23207.944168063907,1196352.0,-93.61963,66.3859
34064.60345289804,866890.2,-82.52101,66.3904
49999.99999999999,547802.0,-90.01056,66.4046
