Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,4286002.0,4.409997,66.8751
7.338996338110348,7346888.0,1.948387,66.8693
10.772173450159421,9406622.0,-5.14525,66.882
15.811388300841895,4872073.0,-16.06087,66.8897
23.207944168063896,6529206.0,-23.62522,66.9088
34.06460345289807,9312509.0,-0.8027702,66.8946
49.99999999999999,8626817.0,-0.9731227,66.913
73.38996338110344,8818246.0,0.3616192,66.9205
107.72173450159421,3454657.0,-6.12527,66.93
158.11388300841895,6209272.0,-21.41635,66.918
232.07944168063884,5101605.0,-26.22578,66.9326
340.6460345289807,3392419.0,17.24527,66.9416
499.99999999999994,6518638.0,-36.17226,66.9148
733.8996338110344,6201876.0,-31.70142,66.9343
1077.217345015941,3344267.0,-27.89443,66.9585
1581.1388300841895,8285925.0,72.68876,66.923
2320.794416806388,8892607.0,49.84236,66.9687
3406.4603452898036,2696340.0,-17.18338,66.9502
4999.999999999999,2272919.0,-47.41536,66.945
7338.996338110344,3584029.0,-18.03922,66.9477
10772.17345015941,2370562.0,-47.68854,66.9479
15811.388300841894,2306786.0,-57.39434,66.9532
23207.944168063907,1808151.0,-62.03067,66.9716
34064.60345289804,1109260.0,-81.05802,66.975
49999.99999999999,653698.7,-87.36572,66.977
