Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,25193.15,-40.16967,68.5382
7.338996338110348,22170.59,-37.88428,68.5426
10.772173450159421,19400.49,-36.25704,68.5529
15.811388300841895,17036.31,-34.98394,68.5613
23.207944168063896,14959.81,-34.42141,68.5572
34.06460345289807,13156.54,-34.39807,68.5423
49.99999999999999,11485.31,-34.80168,68.556
73.38996338110344,9952.268,-35.39521,68.5471
107.72173450159421,8562.688,-35.89872,68.5323
158.11388300841895,7358.825,-36.50875,68.5458
232.07944168063884,6298.093,-36.84526,68.5113
340.6460345289807,5406.474,-37.06851,68.5046
499.99999999999994,4611.817,-37.33333,68.5036
733.8996338110344,3916.403,-37.45137,68.4984
1077.217345015941,3299.997,-36.97052,68.4876
1581.1388300841895,2791.587,-36.02616,68.4706
2320.794416806388,2381.91,-34.36422,68.4769
3406.4603452898036,2066.653,-32.21575,68.4514
4999.999999999999,1825.792,-30.05999,68.4535
7338.996338110344,1645.741,-28.40406,68.4288
10772.17345015941,1504.677,-27.871,68.4286
15811.388300841894,1381.466,-28.84216,68.3965
23207.944168063907,1257.801,-31.48044,68.4042
34064.60345289804,1121.866,-35.68834,68.3959
49999.99999999999,967.5321,-40.9914,68.3744
