Time (s),Voltage (V),Current (A)
0.03532910346984863,0.0,6.09479e-06
0.06864261627197266,0.002,9.772461e-06
0.10683655738830566,0.004,1.020319e-05
0.14048075675964355,0.006,1.050037e-05
0.18193554878234863,0.008,1.050023e-05
0.21604442596435547,0.01,1.050049e-05
0.27341508865356445,0.012,7.234559e-06
0.3228580951690674,0.014,8.245154e-06
0.3611757755279541,0.016,1.050024e-05
0.4160795211791992,0.018000000000000002,7.324923e-06
0.4710724353790283,0.02,8.193724e-06
0.5043232440948486,0.022,1.050065e-05
0.5427238941192627,0.024,1.008371e-05
0.5974216461181641,0.026000000000000002,7.608054e-06
0.6502797603607178,0.028,8.842186e-06
0.7039380073547363,0.03,7.515736e-06
0.7528855800628662,0.032,8.795321e-06
0.7937667369842529,0.034,8.298163e-06
0.8495893478393555,0.036000000000000004,7.744979e-06
0.8866751194000244,0.038,1.006011e-05
0.9349796772003174,0.04,9.326406e-06
0.9948241710662842,0.042,7.93391e-06
1.0430495738983154,0.044,9.283037e-06
1.0967857837677002,0.046,7.958474e-06
1.1336874961853027,0.048,1.036868e-05
1.18056058883667,0.05,1.002826e-05
1.2426841259002686,0.052000000000000005,8.242536e-06
1.290348768234253,0.054,9.787867e-06
1.3531525135040283,0.056,8.249594e-06
1.401031255722046,0.058,9.789469e-06
1.454972743988037,0.06,8.303169e-06
1.5033822059631348,0.062,1.016428e-05
1.5621094703674316,0.064,8.252788e-06
1.6131088733673096,0.066,1.039097e-05
1.6690378189086914,0.068,8.44872e-06
1.721764087677002,0.07,1.016101e-05
1.7770202159881592,0.07200000000000001,8.562693e-06
1.8092801570892334,0.074,1.00363e-05
1.8428468704223633,0.076,1.047931e-05
1.8800556659698486,0.078,1.185274e-05
1.9127752780914307,0.08,1.101245e-05
1.9519755840301514,0.082,1.118157e-05
1.985093593597412,0.084,1.128493e-05
2.018155574798584,0.08600000000000001,1.187172e-05
2.057974338531494,0.088,1.075957e-05
2.0901038646698,0.09,1.173718e-05
2.1302478313446045,0.092,1.220095e-05
2.1620683670043945,0.094,1.206174e-05
2.194514513015747,0.096,1.229458e-05
2.235353946685791,0.098,1.135004e-05
2.2674179077148438,0.1,1.240013e-05
2.308954954147339,0.10200000000000001,1.313378e-05
2.3425302505493164,0.10400000000000001,1.310011e-05
2.3753225803375244,0.106,1.284954e-05
2.4123098850250244,0.108,1.23138e-05
2.444754123687744,0.11,1.339484e-05
2.4851014614105225,0.112,1.348898e-05
2.517695665359497,0.114,1.34003e-05
2.5497100353240967,0.116,1.361578e-05
2.589674949645996,0.11800000000000001,1.295351e-05
2.6232025623321533,0.12,1.366481e-05
2.6630806922912598,0.122,1.405495e-05
2.6957623958587646,0.124,1.403806e-05
2.7275164127349854,0.126,1.425629e-05
2.7677266597747803,0.128,1.335511e-05
2.7998130321502686,0.13,1.4446e-05
2.8400635719299316,0.132,1.467456e-05
2.8719310760498047,0.134,1.466248e-05
2.904618263244629,0.136,1.492913e-05
2.9445157051086426,0.138,1.38739e-05
2.976243019104004,0.14,1.526341e-05
3.0167815685272217,0.14200000000000002,1.601894e-05
3.050069808959961,0.14400000000000002,1.571065e-05
3.0810513496398926,0.146,1.573973e-05
3.1211838722229004,0.148,1.463586e-05
3.154031991958618,0.15,1.569459e-05
3.194732189178467,0.152,1.598512e-05
3.2266957759857178,0.154,1.617417e-05
3.2592289447784424,0.156,1.62023e-05
3.295731544494629,0.158,1.661943e-05
3.3271470069885254,0.16,1.646687e-05
3.3597705364227295,0.162,1.667295e-05
3.3967556953430176,0.164,1.597977e-05
3.4289824962615967,0.166,1.679879e-05
3.4695403575897217,0.168,1.698074e-05
3.5007684230804443,0.17,1.708849e-05
3.534341812133789,0.17200000000000001,1.755217e-05
3.5741796493530273,0.17400000000000002,1.612359e-05
3.606985092163086,0.176,1.710929e-05
3.6477489471435547,0.178,1.731543e-05
3.679753541946411,0.18,1.75088e-05
3.7121620178222656,0.182,1.747841e-05
3.751894474029541,0.184,1.644194e-05
3.7842977046966553,0.186,1.761569e-05
3.8251945972442627,0.188,1.783677e-05
3.8588128089904785,0.19,1.747822e-05
3.8911068439483643,0.192,1.795319e-05
3.9301326274871826,0.194,1.690909e-05
3.9619619846343994,0.196,1.795085e-05
4.002318620681763,0.198,1.837695e-05
4.034345388412476,0.2,1.806074e-05
4.06647801399231,0.202,1.846072e-05
4.106892824172974,0.20400000000000001,1.736852e-05
4.140015125274658,0.20600000000000002,1.874537e-05
4.181159734725952,0.20800000000000002,1.8895e-05
4.214683771133423,0.21,1.819916e-05
4.246841907501221,0.212,1.878782e-05
4.287746906280518,0.214,1.753903e-05
4.32065224647522,0.216,1.851676e-05
4.3599560260772705,0.218,1.90379e-05
4.392881631851196,0.22,1.86559e-05
4.425124406814575,0.222,1.907453e-05
4.4648332595825195,0.224,1.908041e-05
4.496918201446533,0.226,1.871657e-05
4.529850482940674,0.228,1.893921e-05
4.56640625,0.23,1.822849e-05
4.598224401473999,0.232,1.898171e-05
4.638764381408691,0.234,1.908395e-05
4.671945810317993,0.23600000000000002,1.935854e-05
4.705528020858765,0.23800000000000002,1.957157e-05
4.743493556976318,0.24,1.832187e-05
4.775956630706787,0.242,1.912511e-05
4.8170106410980225,0.244,1.919063e-05
4.849926710128784,0.246,1.913744e-05
4.882952451705933,0.248,1.924967e-05
4.921093463897705,0.25,1.845185e-05
4.952144622802734,0.252,1.94697e-05
4.99176549911499,0.254,1.963862e-05
5.025266170501709,0.256,1.913731e-05
5.05753493309021,0.258,1.941916e-05
5.095628499984741,0.26,1.865674e-05
5.128856420516968,0.262,1.944102e-05
5.168804883956909,0.264,1.959918e-05
5.200458526611328,0.266,1.944296e-05
5.233448505401611,0.268,1.96034e-05
5.273987770080566,0.27,1.870507e-05
5.30710768699646,0.272,1.951954e-05
5.346633434295654,0.274,1.98686e-05
5.380307197570801,0.276,1.938311e-05
5.411656856536865,0.278,1.985891e-05
5.451998233795166,0.28,1.882452e-05
5.48522424697876,0.28200000000000003,1.995295e-05
5.524874925613403,0.28400000000000003,2.041157e-05
5.5577709674835205,0.28600000000000003,2.02989e-05
5.590030193328857,0.28800000000000003,2.044363e-05
5.626645088195801,0.29,2.016807e-05
5.658324241638184,0.292,1.999267e-05
5.690508127212524,0.294,2.00008e-05
5.727549076080322,0.296,2.10513e-05
5.759259462356567,0.298,2.022655e-05
5.799851179122925,0.3,1.994567e-05
5.831418991088867,0.302,1.98953e-05
5.864384412765503,0.304,1.994055e-05
5.904543876647949,0.306,1.929824e-05
5.936822414398193,0.308,1.997521e-05
5.976402282714844,0.31,2.006729e-05
6.008097410202026,0.312,2.010737e-05
6.0410521030426025,0.314,1.992313e-05
6.081139326095581,0.316,1.923126e-05
6.111513137817383,0.318,2.017479e-05
6.15117621421814,0.32,2.02677e-05
6.1855573654174805,0.322,1.985221e-05
6.217475175857544,0.324,2.010064e-05
6.256058216094971,0.326,1.941195e-05
6.289019346237183,0.328,2.005161e-05
6.32904314994812,0.33,2.022502e-05
6.362393140792847,0.332,1.990649e-05
6.393930912017822,0.334,2.013e-05
6.433630704879761,0.336,1.94258e-05
6.46520209312439,0.338,2.004391e-05
6.506738662719727,0.34,2.013799e-05
6.539581775665283,0.342,2.009052e-05
6.573338985443115,0.34400000000000003,2.047386e-05
6.61358380317688,0.34600000000000003,2.111652e-05
6.64635968208313,0.34800000000000003,2.063648e-05
6.68753981590271,0.35000000000000003,2.046306e-05
6.71958065032959,0.352,2.00862e-05
6.752197742462158,0.354,2.014216e-05
6.791779279708862,0.356,1.942578e-05
6.823630094528198,0.358,2.026308e-05
6.863573312759399,0.36,2.020713e-05
6.894920110702515,0.362,2.008956e-05
6.927584409713745,0.364,2.021634e-05
6.964502334594727,0.366,2.042109e-05
6.996814489364624,0.368,2.025931e-05
7.028430700302124,0.37,2.031012e-05
7.065580129623413,0.372,1.979526e-05
7.0977942943573,0.374,2.044166e-05
7.137971878051758,0.376,2.036805e-05
7.169879198074341,0.378,2.02232e-05
7.202865123748779,0.38,2.018504e-05
7.243095874786377,0.382,1.965305e-05
7.275241374969482,0.384,2.030339e-05
7.315374851226807,0.386,2.048925e-05
7.347276449203491,0.388,2.020767e-05
7.379391431808472,0.39,2.033893e-05
7.419775724411011,0.392,1.962004e-05
7.452455520629883,0.394,2.023164e-05
7.492926359176636,0.396,2.037421e-05
7.52499532699585,0.398,2.033405e-05
7.55637001991272,0.4,2.038541e-05
7.596073627471924,0.402,1.972681e-05
7.627389669418335,0.404,2.040152e-05
7.667716979980469,0.406,2.039478e-05
7.701244831085205,0.40800000000000003,2.038371e-05
7.7351624965667725,0.41000000000000003,2.038051e-05
7.776376962661743,0.41200000000000003,2.112659e-05
7.809371471405029,0.41400000000000003,2.060093e-05
7.850977659225464,0.41600000000000004,2.069022e-05
7.883386611938477,0.418,2.022238e-05
7.91549825668335,0.42,2.044755e-05
7.955104351043701,0.422,1.960434e-05
7.9871697425842285,0.424,2.039576e-05
8.026361465454102,0.426,2.057534e-05
8.057627201080322,0.428,2.036272e-05
8.090341567993164,0.43,2.039842e-05
8.127427577972412,0.432,2.0577e-05
8.160226821899414,0.434,2.039198e-05
8.19182562828064,0.436,2.06257e-05
8.228172302246094,0.438,2.004868e-05
8.260741233825684,0.44,2.049163e-05
8.300988674163818,0.442,2.070617e-05
8.33395004272461,0.444,2.031682e-05
8.367247581481934,0.446,2.044614e-05
8.404958963394165,0.448,2.006477e-05
8.437589645385742,0.45,2.053207e-05
8.478521823883057,0.452,2.072381e-05
8.510669469833374,0.454,2.070631e-05
8.542872190475464,0.456,2.081757e-05
8.582435131072998,0.458,2.000991e-05
8.61461353302002,0.46,2.050449e-05
8.6557457447052,0.462,2.086712e-05
8.687863111495972,0.464,2.059771e-05
8.719819784164429,0.466,2.087944e-05
8.760116338729858,0.468,2.00246e-05
8.793408393859863,0.47000000000000003,2.124149e-05
8.83419418334961,0.47200000000000003,2.129942e-05
8.868457317352295,0.47400000000000003,2.082303e-05
8.901603698730469,0.47600000000000003,2.138955e-05
8.940934896469116,0.47800000000000004,2.021396e-05
8.973175764083862,0.48,2.07851e-05
9.0141921043396,0.482,2.088265e-05
9.04610800743103,0.484,2.095235e-05
9.077444314956665,0.486,2.111327e-05
9.1148202419281,0.488,2.117865e-05
9.1473867893219,0.49,2.095529e-05
9.180302619934082,0.492,2.108529e-05
9.217684745788574,0.494,2.058301e-05
9.251134634017944,0.496,2.099783e-05
9.291864156723022,0.498,2.118732e-05
9.323925971984863,0.5,2.110098e-05
9.357069969177246,0.502,2.11235e-05
9.39510989189148,0.504,2.056553e-05
9.42705249786377,0.506,2.140495e-05
9.467514753341675,0.508,2.142173e-05
9.49941086769104,0.51,2.132757e-05
9.531424760818481,0.512,2.149563e-05
9.57161831855774,0.514,2.076789e-05
9.604105949401855,0.516,2.150347e-05
9.64389944076538,0.518,2.163343e-05
9.675474882125854,0.52,2.16948e-05
9.706822872161865,0.522,2.187712e-05
9.743989706039429,0.524,2.194573e-05
9.776127576828003,0.526,2.180814e-05
9.809050559997559,0.528,2.193088e-05
9.846124649047852,0.53,2.302991e-05
9.878487825393677,0.532,2.22112e-05
9.918374061584473,0.534,2.212891e-05
9.951129913330078,0.536,2.197327e-05
9.984238147735596,0.538,2.199221e-05
10.023702144622803,0.54,2.147674e-05
10.056619882583618,0.542,2.224593e-05
10.096867561340332,0.544,2.228326e-05
10.128808975219727,0.546,2.232441e-05
10.161167621612549,0.548,2.243276e-05
10.201061964035034,0.55,2.180661e-05
10.233536720275879,0.552,2.25212e-05
10.273876667022705,0.554,2.271155e-05
10.30551552772522,0.556,2.28025e-05
10.337410688400269,0.558,2.277059e-05
10.377486228942871,0.56,2.204802e-05
10.409472227096558,0.562,2.305205e-05
10.450061559677124,0.5640000000000001,2.359529e-05
10.482934474945068,0.5660000000000001,2.326162e-05
10.516951322555542,0.5680000000000001,2.32455e-05
10.557080268859863,0.5700000000000001,2.255578e-05
10.589627265930176,0.5720000000000001,2.370879e-05
10.630625486373901,0.5740000000000001,2.394376e-05
10.664403438568115,0.5760000000000001,2.34411e-05
10.69566035270691,0.578,2.363692e-05
10.736091613769531,0.58,2.270708e-05
10.768202781677246,0.582,2.353541e-05
10.808573246002197,0.584,2.368178e-05
10.8413827419281,0.586,2.364037e-05
10.874624013900757,0.588,2.36516e-05
10.914474725723267,0.59,2.314047e-05
10.946378231048584,0.592,2.391683e-05
10.98573923110962,0.594,2.425813e-05
11.01794171333313,0.596,2.405805e-05
11.050357103347778,0.598,2.429156e-05
11.08962893486023,0.6,2.357261e-05
11.122495651245117,0.602,2.430954e-05
11.1625075340271,0.604,2.453986e-05
11.193937540054321,0.606,2.46104e-05
11.226156234741211,0.608,2.464633e-05
11.263742685317993,0.61,2.494443e-05
11.296228170394897,0.612,2.478547e-05
11.327573776245117,0.614,2.516082e-05
11.365381717681885,0.616,2.621109e-05
11.397521018981934,0.618,2.515208e-05
11.438148498535156,0.62,2.530399e-05
11.47005844116211,0.622,2.545035e-05
11.502886533737183,0.624,2.544731e-05
11.54284381866455,0.626,2.469562e-05
11.575135231018066,0.628,2.562977e-05
11.614935159683228,0.63,2.56787e-05
11.646876096725464,0.632,2.565775e-05
11.678342580795288,0.634,2.579287e-05
11.719260215759277,0.636,2.511169e-05
11.75174617767334,0.638,2.581423e-05
11.791671752929688,0.64,2.604688e-05
11.823752641677856,0.642,2.604653e-05
11.855855941772461,0.644,2.63877e-05
11.895647048950195,0.646,2.549031e-05
11.927510976791382,0.648,2.629661e-05
11.967475175857544,0.65,2.650957e-05
11.999544382095337,0.652,2.642679e-05
12.031487703323364,0.654,2.679974e-05
12.069304943084717,0.656,2.6767e-05
12.100540399551392,0.658,2.678061e-05
12.133016586303711,0.66,2.696955e-05
12.170506954193115,0.662,2.644486e-05
12.203451156616211,0.664,2.699426e-05
12.244295120239258,0.666,2.708543e-05
12.277456760406494,0.668,2.729548e-05
12.30950117111206,0.67,2.75009e-05
12.34938669204712,0.672,2.658748e-05
12.381398916244507,0.674,2.739255e-05
12.42318081855774,0.676,2.752389e-05
12.456173419952393,0.678,2.746059e-05
12.48897671699524,0.68,2.763842e-05
12.5287766456604,0.682,2.691317e-05
12.561583280563354,0.684,2.769277e-05
12.60227346420288,0.686,2.787251e-05
12.635844945907593,0.6880000000000001,2.798494e-05
12.668834924697876,0.6900000000000001,2.854564e-05
12.70838475227356,0.6920000000000001,2.749939e-05
12.741570472717285,0.6940000000000001,2.841636e-05
12.78171968460083,0.6960000000000001,2.888472e-05
12.816256999969482,0.6980000000000001,2.855343e-05
12.849395275115967,0.7000000000000001,2.844278e-05
12.889472723007202,0.7020000000000001,2.782339e-05
12.920882225036621,0.704,2.861205e-05
12.96106505393982,0.706,2.868022e-05
12.993283033370972,0.708,2.878551e-05
13.025291681289673,0.71,2.896527e-05
13.065385580062866,0.712,2.806812e-05
13.097312927246094,0.714,2.891686e-05
13.13786792755127,0.716,2.909611e-05
13.169516801834106,0.718,2.923138e-05
13.20121455192566,0.72,2.920986e-05
13.241753816604614,0.722,2.842201e-05
13.27394413948059,0.724,2.957001e-05
13.314882040023804,0.726,2.952814e-05
13.34578275680542,0.728,2.966421e-05
13.377614736557007,0.73,2.984153e-05
13.417810916900635,0.732,2.887203e-05
13.450084447860718,0.734,2.978027e-05
13.489371299743652,0.736,3.023602e-05
13.520538806915283,0.738,3.009032e-05
13.552414178848267,0.74,3.014824e-05
13.59265398979187,0.742,2.930287e-05
13.62472128868103,0.744,3.026163e-05
13.66502571105957,0.746,3.044342e-05
13.696429252624512,0.748,3.034728e-05
13.727720975875854,0.75,3.07854e-05
13.768630027770996,0.752,2.974206e-05
13.801472187042236,0.754,3.073227e-05
13.842548370361328,0.756,3.091051e-05
13.874781847000122,0.758,3.081331e-05
13.907608032226562,0.76,3.09273e-05
13.94651198387146,0.762,3.028155e-05
13.978019714355469,0.764,3.122056e-05
14.019611120223999,0.766,3.137948e-05
14.052422523498535,0.768,3.114982e-05
14.085854530334473,0.77,3.141538e-05
14.123101234436035,0.772,3.100245e-05
14.155930519104004,0.774,3.156149e-05
14.196800708770752,0.776,3.186191e-05
14.228625059127808,0.778,3.18728e-05
14.260729551315308,0.78,3.214004e-05
14.301223993301392,0.782,3.132216e-05
14.333523511886597,0.784,3.22849e-05
14.373862504959106,0.786,3.263063e-05
14.406058311462402,0.788,3.245117e-05
14.43806266784668,0.79,3.270277e-05
14.477745294570923,0.792,3.188393e-05
14.510552644729614,0.794,3.279143e-05
14.550609111785889,0.796,3.327689e-05
14.583060026168823,0.798,3.313487e-05
14.61489725112915,0.8,3.330682e-05
14.654598474502563,0.8,3.096193e-05
14.687553644180298,0.798,2.786635e-05
14.727753162384033,0.796,2.639813e-05
14.760209798812866,0.794,2.525194e-05
14.791926622390747,0.792,2.392086e-05
14.831918001174927,0.79,2.397318e-05
14.863888502120972,0.788,2.218817e-05
14.904772281646729,0.786,2.141923e-05
14.937661170959473,0.784,2.078958e-05
14.970505237579346,0.782,1.996694e-05
15.010085105895996,0.78,2.014989e-05
15.042093992233276,0.778,1.873866e-05
15.081510066986084,0.776,1.780498e-05
15.114431142807007,0.774,1.781674e-05
15.147923946380615,0.772,1.718616e-05
15.187506914138794,0.77,1.728231e-05
15.220402002334595,0.768,1.608862e-05
15.26062297821045,0.766,1.561408e-05
15.291885137557983,0.764,1.521502e-05
15.324901580810547,0.762,1.467174e-05
15.364570379257202,0.76,1.51851e-05
15.39666485786438,0.758,1.407459e-05
15.436701774597168,0.756,1.362945e-05
15.469482898712158,0.754,1.35653e-05
15.501020908355713,0.752,1.30315e-05
15.538136005401611,0.75,1.230457e-05
15.570952415466309,0.748,1.216534e-05
15.603767395019531,0.746,1.19125e-05
15.64079999923706,0.744,1.21445e-05
15.673910856246948,0.742,1.126924e-05
15.714276313781738,0.74,1.104774e-05
15.74553108215332,0.738,1.070183e-05
15.777916431427002,0.736,1.012978e-05
15.817924976348877,0.734,1.093455e-05
15.889822721481323,0.732,1.146512e-05
15.966223001480103,0.73,1.148981e-05
16.035380840301514,0.728,1.127256e-05
16.108951568603516,0.726,1.09366e-05
16.182835578918457,0.724,1.076675e-05
16.259565830230713,0.722,1.05728e-05
16.327698945999146,0.72,1.021348e-05
16.39683175086975,0.718,1.001783e-05
16.46557068824768,0.716,9.748836e-06
16.532933712005615,0.714,9.512587e-06
16.5819091796875,0.712,1.050062e-05
16.621636152267456,0.71,9.080451e-06
16.65501594543457,0.708,7.348423e-06
16.696457386016846,0.706,7.666043e-06
16.729915618896484,0.704,6.694073e-06
16.762572526931763,0.702,6.398752e-06
16.802510976791382,0.7,7.96898e-06
16.835612773895264,0.698,5.02592e-06
16.87786865234375,0.696,6.527807e-06
16.91120958328247,0.694,4.581012e-06
16.94441246986389,0.692,4.245848e-06
16.983354568481445,0.69,7.386177e-06
17.016945838928223,0.688,4.897537e-06
17.05952739715576,0.6859999999999999,2.660823e-06
17.093353748321533,0.6839999999999999,1.696007e-06
17.12778401374817,0.6819999999999999,2.487125e-06
17.16804265975952,0.6799999999999999,6.887331e-06
17.202292680740356,0.6779999999999999,2.247383e-06
17.244221687316895,0.6759999999999999,1.998506e-06
17.277437925338745,0.6739999999999999,1.913892e-06
17.36983585357666,0.6719999999999999,7.4297e-06
17.40938377380371,0.6699999999999999,3.193584e-06
17.443177461624146,0.6679999999999999,1.934077e-06
17.48520517349243,0.6659999999999999,1.581563e-06
17.518942832946777,0.6639999999999999,1.503664e-06
17.553483724594116,0.6619999999999999,1.414319e-06
17.593139171600342,0.6599999999999999,5.805721e-06
17.672118186950684,0.6579999999999999,6.698498e-06
17.706225872039795,0.6559999999999999,1.450568e-06
17.748335123062134,0.6539999999999999,1.114099e-06
17.832939386367798,0.6519999999999999,6.480813e-06
17.867441415786743,0.6499999999999999,1.255659e-06
17.911048412322998,0.6479999999999999,2.459048e-06
17.995360374450684,0.6459999999999999,6.186972e-06
18.0301833152771,0.6439999999999999,1.88863e-06
18.109580516815186,0.6419999999999999,6.068252e-06
18.18852210044861,0.6399999999999999,6.157428e-06
18.26755976676941,0.6379999999999999,6.164372e-06
18.346628189086914,0.6359999999999999,6.133024e-06
18.426221132278442,0.6339999999999999,6.07957e-06
18.505038738250732,0.6319999999999999,5.994233e-06
18.584241151809692,0.6299999999999999,5.926677e-06
18.62654447555542,0.6279999999999999,1.525359e-06
18.705779552459717,0.6259999999999999,5.537557e-06
18.74109196662903,0.6239999999999999,1.248646e-06
18.821253538131714,0.6219999999999999,5.340496e-06
