Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,7740.552,-56.04173,64.5249
7.338996338110348,6215.455,-51.52147,64.5031
10.772173450159421,5054.973,-46.96631,64.4949
15.811388300841895,4224.432,-42.67994,64.4922
23.207944168063896,3589.607,-38.72736,64.4823
34.06460345289807,3097.397,-35.10204,64.4556
49.99999999999999,2710.928,-31.82468,64.4419
73.38996338110344,2398.336,-28.73992,64.4125
107.72173450159421,2151.257,-25.90294,64.44
158.11388300841895,1952.422,-23.27204,64.4249
232.07944168063884,1793.044,-20.92565,64.4138
340.6460345289807,1659.807,-18.87758,64.4216
499.99999999999994,1550.991,-17.1739,64.3762
733.8996338110344,1458.43,-15.7883,64.4119
1077.217345015941,1375.582,-14.71462,64.4159
1581.1388300841895,1304.695,-13.99326,64.398
2320.794416806388,1242.808,-13.61563,64.4435
3406.4603452898036,1185.631,-13.63154,64.4706
4999.999999999999,1129.716,-14.05911,64.5042
7338.996338110344,1074.462,-14.91707,64.516
10772.17345015941,1016.299,-16.22619,64.5649
15811.388300841894,953.5931,-17.97224,64.6125
23207.944168063907,884.9004,-20.09296,64.6138
34064.60345289804,810.9847,-22.41106,64.6443
49999.99999999999,732.0334,-24.75246,64.6768
