Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,625558.4,-16.58341,67.6068
7.338996338110348,91888.81,21.64566,67.6422
10.772173450159421,529801.4,-22.47935,67.6262
15.811388300841895,506741.1,-24.14975,67.64
23.207944168063896,426787.8,-24.92193,67.6681
34.06460345289807,378123.6,-25.00805,67.682
49.99999999999999,336186.1,-25.53636,67.706
73.38996338110344,301103.3,-25.44548,67.7203
107.72173450159421,269681.4,-23.36184,67.7355
158.11388300841895,217049.1,-16.41505,67.748
232.07944168063884,256510.0,-19.44742,67.7548
340.6460345289807,197598.2,-11.69513,67.7772
499.99999999999994,210289.9,-14.20263,67.7872
733.8996338110344,174680.8,-18.00968,67.806
1077.217345015941,172123.6,-12.47856,67.8116
1581.1388300841895,141417.8,-11.975,67.798
2320.794416806388,165142.3,2.773799,67.821
3406.4603452898036,138906.6,-7.453194,67.8188
4999.999999999999,108565.1,-20.58981,67.8231
7338.996338110344,121137.1,-16.65516,67.8245
10772.17345015941,108583.1,-24.76004,67.8184
15811.388300841894,110577.4,-20.96983,67.827
23207.944168063907,96962.63,-21.85063,67.8432
34064.60345289804,86400.32,-33.08844,67.845
49999.99999999999,76138.98,-36.42865,67.8259
