Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
5.000000000000001,37447.65,-55.26723,67.7108
7.338996338110348,31753.82,-55.89422,67.7189
10.772173450159421,25444.56,-54.29225,67.7471
15.811388300841895,20520.74,-51.90129,67.7586
23.207944168063896,16613.28,-49.0914,67.7893
34.06460345289807,13675.28,-46.11642,67.7899
49.99999999999999,11447.88,-43.11424,67.8403
73.38996338110344,9780.11,-40.23363,67.8403
107.72173450159421,8470.993,-37.77403,67.8642
158.11388300841895,7271.928,-36.31507,67.8886
232.07944168063884,6425.166,-34.86801,67.8778
340.6460345289807,5706.513,-35.41423,67.8957
499.99999999999994,5083.896,-36.24569,67.9398
733.8996338110344,4435.202,-38.54375,67.9335
1077.217345015941,3790.52,-41.45797,67.939
1581.1388300841895,3192.337,-45.21392,67.9441
2320.794416806388,2625.311,-49.1937,67.9431
3406.4603452898036,2114.214,-53.3579,67.9443
4999.999999999999,1661.063,-57.12298,67.9464
7338.996338110344,1273.685,-60.15019,67.9663
10772.17345015941,967.5967,-62.59262,67.9703
15811.388300841894,723.8213,-63.99217,67.9591
23207.944168063907,538.0641,-64.41405,67.9459
34064.60345289804,399.511,-63.70988,67.9497
49999.99999999999,297.9105,-61.82466,67.9302
