Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,258.0,-57,66.622,254.4782791344328,1.7272
a-025,IR02,455.0,-28,66.622,561.0899207586571,0.8103
a-026,IR03,552.0,-35,66.622,432.6565828685002,1.1716
a-027,IR04,660.0,-36,66.622,219.39124817589973,1.2028
a-011,IR05,597.0,-42,66.622,225.64178676579385,1.4268
a-023,IR06,584.0,-36,66.622,156.90874975767616,1.377
a-022,IR07,1960.0,-32,66.622,0.0,0.594
a-021,IR08,1660.0,-35,66.622,138.58421276128166,0.8375
a-020,IR09,1060.0,-38,66.622,173.18061497450358,1.008
a-004,IR10,1210.0,-40,66.622,144.54844401268184,1.2387
a-028,PT01,306.0,17,66.622,0.0,3.2472
a-029,PT02,560.0,-49,66.622,31.61334733616337,2.1784
a-030,PT03,520.0,-40,66.622,54.767328703495856,2.0868
a-031,PT04,980.0,-40,66.622,53.30174844519046,2.3458
a-015,PT05,1270.0,-37,66.622,69.63301759910537,2.0832
a-019,PT06,531.0,-66,66.622,66.21008639296362,2.6302
a-018,PT07,521.0,-63,66.622,83.25124921764746,2.1168
a-017,PT08,652.0,-66,66.622,68.10405711505122,1.7199
a-016,PT09,445.0,-60,66.622,162.21198545958944,1.607
a-000,PT10,854.0,-58,66.622,60.933657153501194,2.8304
