Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,532.0,-47,66.1841,115.5627605372845,1.7272
a-025,IR02,558.0,-43,66.1841,331.9813956397353,0.8103
a-026,IR03,535.0,-42,66.1841,230.3989485347847,1.1716
a-027,IR04,981.0,-44,66.1841,171.625952273786,1.2028
a-011,IR05,971.0,-43,66.1841,165.782493368704,1.4268
a-023,IR06,343.0,-33,66.1841,220.9820680408928,1.377
a-022,IR07,1430.0,-32,66.1841,0.0,0.594
a-021,IR08,1010.0,-32,66.1841,188.0798919668177,0.8375
a-020,IR09,636.0,-35,66.1841,214.01999389501182,1.008
a-004,IR10,725.0,-36,66.1841,196.2939848021026,1.2387
a-028,PT01,2610.0,-35,66.1841,0.0,3.2472
a-029,PT02,1120.0,-39,66.1841,43.20234619456683,2.1784
a-030,PT03,1000.0,-36,66.1841,45.05079113964904,2.0868
a-031,PT04,2030.0,-28,66.1841,65.97847544220396,2.3458
a-015,PT05,2010.0,-32,66.1841,57.351670506921685,2.0832
a-019,PT06,355.0,-60,66.1841,79.65455641112,2.6302
a-018,PT07,541.0,-51,66.1841,104.21787207501956,2.1168
a-017,PT08,580.0,-49,66.1841,134.71643420008198,1.7199
a-016,PT09,439.0,-45,66.1841,223.35463572429651,1.607
a-000,PT10,675.0,-49,66.1841,10.103219985215432,2.8304
