Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,6740.0,-27,65.8319,26.308698827808378,1.7272
d-025,IR02,10700.0,-26,65.8319,35.13969797664275,0.8103
d-026,IR03,1360.0,-28,65.8319,95.74946221414018,1.1716
d-027,IR04,5430.0,-29,65.8319,38.38020192723539,1.2028
d-011,IR05,3090.0,-28,65.8319,70.26782978336296,1.4268
d-023,IR06,4600.0,-36,65.8319,17.580831117328618,1.377
d-022,IR07,7800.0,-33,65.8319,0.0,0.594
d-021,IR08,3120.0,-34,65.8319,71.0873400352902,0.8375
d-020,IR09,4530.0,-31,65.8319,60.31509708929266,1.008
d-004,IR10,10100.0,-39,65.8319,20.32290457774477,1.2387
d-028,PT01,3870.0,-29,65.8319,0.0,3.2472
d-029,PT02,1840.0,-26,65.8319,39.261790587311026,2.1784
d-030,PT03,15300.0,-20,65.8319,17.493786267254638,2.0868
d-031,PT04,3680.0,-27,65.8319,28.884456858852232,2.3458
d-015,PT05,3730.0,-26,65.8319,40.78395133553827,2.0832
d-019,PT06,469.0,-55,65.8319,84.38960476828593,2.6302
d-018,PT07,728.0,-63,65.8319,74.97204936964386,2.1168
d-017,PT08,308.0,-32,65.8319,20.450652318781422,1.7199
d-016,PT09,552.0,-54,65.8319,124.97486956106677,1.607
d-000,PT10,1150.0,-50,65.8319,66.37783499711178,2.8304
