Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4090.0,-25,66.0816,52.57259938927871,1.7272
d-025,IR02,5280.0,-28,66.0816,58.193630312893724,0.8103
d-026,IR03,388.0,-25,66.0816,382.44872232586204,1.1716
d-027,IR04,1120.0,-24,66.0816,211.97438534896332,1.2028
d-011,IR05,1490.0,-27,66.0816,122.1304117235459,1.4268
d-023,IR06,11600.0,-26,66.0816,-8.474386905754757,1.377
d-022,IR07,6520.0,-34,66.0816,0.0,0.594
d-021,IR08,8980.0,-29,66.0816,47.6154216510422,0.8375
d-020,IR09,6480.0,-34,66.0816,37.46510095595633,1.008
d-004,IR10,11600.0,-39,66.0816,16.562701801110475,1.2387
d-028,PT01,5510.0,-30,66.0816,0.0,3.2472
d-029,PT02,2920.0,-25,66.0816,36.53464787140845,2.1784
d-030,PT03,32000.0,-22,66.0816,6.582780243822099,2.0868
d-031,PT04,5650.0,-24,66.0816,29.095870068218506,2.3458
d-015,PT05,5830.0,-24,66.0816,37.53308085020883,2.0832
d-019,PT06,861.0,-69,66.0816,46.593586985285086,2.6302
d-018,PT07,959.0,-68,66.0816,66.78622303624398,2.1168
d-017,PT08,1020.0,-68,66.0816,81.90079695318377,1.7199
d-016,PT09,734.0,-58,66.0816,114.72967531754634,1.607
d-000,PT10,58.1,-130,66.0816,48.56339957384462,2.8304
