Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,6090.0,-25,66.2999,36.0966615598425,1.7272
d-025,IR02,12900.0,-23,66.2999,37.76953123879592,0.8103
d-026,IR03,374.0,-26,66.2999,402.14565223109884,1.1716
d-027,IR04,1640.0,-22,66.2999,127.5397275026181,1.2028
d-007,IR05,1320.0,-32,66.2999,131.07630922089547,1.4268
d-028,IR06,41700.0,-20,66.2999,3.379527042078484,1.377
d-029,IR07,8710.0,-25,66.2999,0.0,0.594
d-030,IR08,16200.0,-22,66.2999,40.18369690011234,0.8375
d-031,IR09,4540.0,-22,66.2999,83.74758687258846,1.008
d-006,IR10,7740.0,-31,66.2999,29.533730485722288,1.2387
d-008,PT01,3750.0,-38,66.2999,0.0,3.2472
d-009,PT02,1090.0,-35,66.2999,81.81001291162956,2.1784
d-010,PT03,42600.0,-26,66.2999,8.414819783506953,2.0868
d-011,PT04,1200.0,-37,66.2999,41.598496517436395,2.3458
d-005,PT05,1410.0,-41,66.2999,75.59257946355035,2.0832
d-012,PT06,789.0,-66,66.2999,44.86248004436215,2.6302
d-013,PT07,663.0,-64,66.2999,52.89562406158597,2.1168
d-014,PT08,1190.0,-54,66.2999,69.6640681256072,1.7199
d-015,PT09,931.0,-53,66.2999,76.4136628847485,1.607
d-004,PT10,989.0,-70,66.2999,43.98835894670766,2.8304
d-023,G1X1-1,9440.0,-41,66.2999,2.2013574660634863,4.0
d-022,G1X1-2,9250.0,-57,66.2999,1.9714109419991865,4.0
d-021,G3X3S-1,11400.0,-50,66.2999,1.7319107071593591,3.9204
d-020,G3X3S-2,10600.0,-60,66.2999,1.9112323714542272,3.9204
d-019,G2X2S-1,9570.0,-39,66.2999,4.124782251853008,3.9601
d-018,G2X2S-2,5870.0,-63,66.2999,3.2299829439086154,3.9601
d-017,G2X2L-1,4150.0,-65,66.2999,3.6717307692308583,4.0
d-016,G2X2L-2,9460.0,-44,66.2999,3.2932576459686556,4.0
