Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,7650.0,-27,66.3422,20.584017445648275,1.7272
d-025,IR02,21400.0,-23,66.3422,29.708370119330436,0.8103
d-026,IR03,415.0,-23,66.3422,258.976114703175,1.1716
d-027,IR04,2810.0,-29,66.3422,58.98219735805444,1.2028
d-007,IR05,1340.0,-30,66.3422,105.46908326339637,1.4268
d-028,IR06,245000.0,-23,66.3422,6.285776058052057,1.377
d-029,IR07,11900.0,-24,66.3422,0.0,0.594
d-030,IR08,24700.0,-23,66.3422,10.149253731361648,0.8375
d-031,IR09,7510.0,-22,66.3422,68.8162530223725,1.008
d-006,IR10,11200.0,-30,66.3422,23.25763362334314,1.2387
d-008,PT01,3490.0,-40,66.3422,0.0,3.2472
d-009,PT02,657.0,-31,66.3422,115.88597597534977,2.1784
d-010,PT03,52900.0,-26,66.3422,5.962171969098213,2.0868
d-011,PT04,763.0,-37,66.3422,81.92064839866455,2.3458
d-005,PT05,1610.0,-38,66.3422,72.4665372221791,2.0832
d-012,PT06,917.0,-65,66.3422,42.386082410981686,2.6302
d-013,PT07,798.0,-60,66.3422,67.34310201918261,2.1168
d-014,PT08,855.0,-56,66.3422,86.76212102198039,1.7199
d-015,PT09,559.0,-59,66.3422,88.93106234885549,1.607
d-004,PT10,1140.0,-71,66.3422,45.80544712993246,2.8304
d-023,G1X1-1,7760.0,-47,66.3422,3.8389423076924505,4.0
d-022,G1X1-2,16900.0,-64,66.3422,-0.2684863523579277,4.0
d-021,G3X3S-1,15100.0,-57,66.3422,1.071247903203707,3.9204
d-020,G3X3S-2,11800.0,-61,66.3422,2.262182341227906,3.9204
d-019,G2X2S-1,12600.0,-45,66.3422,2.722082846322053,3.9601
d-018,G2X2S-2,6460.0,-62,66.3422,4.332433052667394,3.9601
d-017,G2X2L-1,17600.0,-62,66.3422,1.2943245778608234,4.0
d-016,G2X2L-2,12000.0,-52,66.3422,2.0437706465313,4.0
