Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,262.0,-40,66.4316,250.1023298900435,1.7272
a-025,IR02,549.0,-49,66.4316,430.7161841408237,0.8103
a-026,IR03,431.0,-51,66.4316,469.71706454462407,1.1716
a-027,IR04,587.0,-45,66.4316,279.73190760023243,1.2028
a-011,IR05,611.0,-40,66.4316,262.7466202888272,1.4268
a-023,IR06,570.0,-35,66.4316,171.5524272387278,1.377
a-022,IR07,1840.0,-32,66.4316,0.0,0.594
a-021,IR08,1510.0,-34,66.4316,176.1908994044947,0.8375
a-020,IR09,1060.0,-38,66.4316,206.7601720175427,1.008
a-004,IR10,1220.0,-40,66.4316,46.49622329452809,1.2387
a-028,PT01,1300.0,-46,66.4316,0.0,3.2472
a-029,PT02,544.0,-51,66.4316,35.03754675688401,2.1784
a-030,PT03,474.0,-41,66.4316,47.40809934803468,2.0868
a-031,PT04,1110.0,-35,66.4316,0.25560369248347686,2.3458
a-015,PT05,944.0,-40,66.4316,83.72843554296652,2.0832
a-019,PT06,384.0,-65,66.4316,67.51674563862761,2.6302
a-018,PT07,492.0,-60,66.4316,87.22542008256828,2.1168
a-017,PT08,643.0,-60,66.4316,95.3186008130996,1.7199
a-016,PT09,388.0,-56,66.4316,175.8937415081387,1.607
a-000,PT10,770.0,-54,66.4316,78.68761430904189,2.8304
