Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4740.0,-27,66.3295,45.04734207431847,1.7272
d-025,IR02,14200.0,-27,66.3295,25.172492251591756,0.8103
d-026,IR03,2270.0,-27,66.3295,122.11109538165104,1.1716
d-027,IR04,3230.0,-25,66.3295,65.7301302534855,1.2028
d-007,IR05,3230.0,-31,66.3295,62.301671250266295,1.4268
d-028,IR06,112000.0,-25,66.3295,59.920193831426054,1.377
d-029,IR07,10600.0,-25,66.3295,0.0,0.594
d-030,IR08,23800.0,-23,66.3295,23.396354392873235,0.8375
d-031,IR09,6230.0,-23,66.3295,72.77930402931767,1.008
d-006,IR10,10900.0,-32,66.3295,18.666299912290945,1.2387
d-008,PT01,3580.0,-39,66.3295,0.0,3.2472
d-009,PT02,814.0,-30,66.3295,104.73387001626918,2.1784
d-010,PT03,45200.0,-25,66.3295,5.285114947021096,2.0868
d-011,PT04,988.0,-39,66.3295,40.346200719184424,2.3458
d-005,PT05,1370.0,-41,66.3295,66.29532425105774,2.0832
d-012,PT06,786.0,-66,66.3295,43.84019259990191,2.6302
d-013,PT07,889.0,-59,66.3295,53.645074521230406,2.1168
d-014,PT08,843.0,-57,66.3295,77.85362665776512,1.7199
d-015,PT09,912.0,-54,66.3295,68.28478770762983,1.607
d-004,PT10,1120.0,-72,66.3295,40.018966668286545,2.8304
d-023,G1X1-1,7510.0,-44,66.3295,5.574695319590304,4.0
d-022,G1X1-2,12000.0,-58,66.3295,2.1196581196580837,4.0
d-021,G3X3S-1,15500.0,-56,66.3295,0.9043740248919077,3.9204
d-020,G3X3S-2,12600.0,-66,66.3295,0.7439439899630438,3.9204
d-019,G2X2S-1,11900.0,-41,66.3295,2.8531583764507684,3.9601
d-018,G2X2S-2,5130.0,-52,66.3295,5.970944789660065,3.9601
d-017,G2X2L-1,14100.0,-56,66.3295,1.8218362282880376,4.0
d-016,G2X2L-2,11600.0,-44,66.3295,2.7812354312353977,4.0
