Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,4280.0,-26,65.8375,34.37346349806345,1.7272
d-025,IR02,10100.0,-26,65.8375,39.42089114106094,0.8103
d-026,IR03,1560.0,-30,65.8375,97.79525697929147,1.1716
d-027,IR04,7160.0,-26,65.8375,26.837219564602275,1.2028
d-011,IR05,3610.0,-27,65.8375,56.80776258050766,1.4268
d-023,IR06,5400.0,-30,65.8375,19.79744805581456,1.377
d-022,IR07,10000.0,-35,65.8375,0.0,0.594
d-021,IR08,3810.0,-31,65.8375,57.421446613096144,0.8375
d-020,IR09,5540.0,-34,65.8375,-1321.267467100818,1.008
d-004,IR10,11000.0,-40,65.8375,19.495104228579176,1.2387
d-028,PT01,4580.0,-29,65.8375,0.0,3.2472
d-029,PT02,2490.0,-24,65.8375,50.37415340797257,2.1784
d-030,PT03,28100.0,-20,65.8375,10.598978684086427,2.0868
d-031,PT04,4680.0,-23,65.8375,35.6040103289485,2.3458
d-015,PT05,4900.0,-23,65.8375,45.12339260106151,2.0832
d-019,PT06,598.0,-63,65.8375,66.0271004630976,2.6302
d-018,PT07,837.0,-64,65.8375,65.89170676472459,2.1168
d-017,PT08,997.0,-59,65.8375,72.01630278553483,1.7199
d-016,PT09,735.0,-55,65.8375,96.88496199355619,1.607
d-000,PT10,1270.0,-53,65.8375,57.236445802386925,2.8304
