Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,5720.0,125,66.4445,331.91464047749554,1.7272
a-025,IR02,1090.0,153,66.4445,551.7899353520008,0.8103
a-026,IR03,1130.0,124,66.4445,1003.7227197495074,1.1716
a-027,IR04,480.0,69,66.4445,365.42640814848045,1.2028
a-011,IR05,314.0,50,66.4445,231.42157814155317,1.4268
a-023,IR06,567.0,-38,66.4445,165.88908372745456,1.377
a-022,IR07,1760.0,-31,66.4445,0.0,0.594
a-021,IR08,1470.0,-33,66.4445,172.72825222998344,0.8375
a-020,IR09,1050.0,-38,66.4445,211.24965536256076,1.008
a-004,IR10,1190.0,-38,66.4445,184.9410982978573,1.2387
a-028,PT01,1370.0,-37,66.4445,0.0,3.2472
a-029,PT02,1160.0,-38,66.4445,30.070536893242238,2.1784
a-030,PT03,1050.0,-35,66.4445,34.7234825262339,2.0868
a-031,PT04,2210.0,-30,66.4445,42.15553821232451,2.3458
a-015,PT05,2120.0,-33,66.4445,44.46627968805655,2.0832
a-019,PT06,314.0,-64,66.4445,10.396986482455192,2.6302
a-018,PT07,1190.0,-51,66.4445,89.18812991112608,2.1168
a-017,PT08,1540.0,-74,66.4445,123.5034447704492,1.7199
a-016,PT09,1040.0,-61,66.4445,193.40312169761967,1.607
a-000,PT10,1920.0,-54,66.4445,10.143986172110512,2.8304
