Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,8930.0,-28,66.344,20.474667759290647,1.7272
d-025,IR02,7470.0,-27,66.344,47.16007538255375,0.8103
d-026,IR03,1620.0,-30,66.344,331.2753260034537,1.1716
d-027,IR04,2680.0,-25,66.344,130.3600794095222,1.2028
d-007,IR05,2650.0,-32,66.344,116.5406409308814,1.4268
d-028,IR06,130000.0,-28,66.344,3.3898279372187785,1.377
d-029,IR07,9150.0,-25,66.344,0.0,0.594
d-030,IR08,20000.0,-22,66.344,32.06931584468682,0.8375
d-031,IR09,4900.0,-23,66.344,72.04577123471346,1.008
d-006,IR10,8230.0,-31,66.344,26.594258248414754,1.2387
d-008,PT01,3600.0,-38,66.344,0.0,3.2472
d-009,PT02,808.0,-26,66.344,92.05391027176998,2.1784
d-010,PT03,44200.0,-26,66.344,6.590159677860933,2.0868
d-011,PT04,984.0,-37,66.344,70.65327885517195,2.3458
d-005,PT05,1320.0,-41,66.344,89.46849521447288,2.0832
d-012,PT06,872.0,-68,66.344,45.24379372076024,2.6302
d-013,PT07,785.0,-64,66.344,45.64551960385043,2.1168
d-014,PT08,740.0,-57,66.344,71.73445001807144,1.7199
d-015,PT09,706.0,-55,66.344,88.6424494646121,1.607
d-004,PT10,991.0,-71,66.344,50.281014914987985,2.8304
d-023,G1X1-1,5080.0,-38,66.344,9.583407871198492,4.0
d-022,G1X1-2,11200.0,-59,66.344,1.8887070376431596,4.0
d-021,G3X3S-1,14300.0,-51,66.344,1.418971804646701,3.9204
d-020,G3X3S-2,12700.0,-61,66.344,1.962334723912666,3.9204
d-019,G2X2S-1,14500.0,-41,66.344,2.972924149157328,3.9601
d-018,G2X2S-2,5510.0,-68,66.344,3.9172799961691434,3.9601
d-017,G2X2L-1,11700.0,-56,66.344,1.9342105263156173,4.0
d-016,G2X2L-2,10100.0,-43,66.344,3.533379120879283,4.0
