Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,941.0,-38,66.3664,123.97263690457773,1.7272
a-025,IR02,423.0,-45,66.3664,279.74584018098466,0.8103
a-026,IR03,416.0,-39,66.3664,10.859574020959208,1.1716
a-027,IR04,741.0,-44,66.3664,208.61165575953981,1.2028
a-011,IR05,778.0,-44,66.3664,145.85022897375674,1.4268
a-023,IR06,1240.0,-32,66.3664,199.23817946494322,1.377
a-022,IR07,1410.0,-31,66.3664,0.0,0.594
a-021,IR08,1140.0,-34,66.3664,257.14580941451334,0.8375
a-020,IR09,900.0,-40,66.3664,197.86992521361395,1.008
a-004,IR10,1040.0,-40,66.3664,182.01972403958285,1.2387
a-028,PT01,1850.0,-33,66.3664,0.0,3.2472
a-029,PT02,558.0,-41,66.3664,59.50712299948806,2.1784
a-030,PT03,529.0,-38,66.3664,28.63192774454783,2.0868
a-031,PT04,1020.0,-27,66.3664,105.40064677693499,2.3458
a-015,PT05,1070.0,-31,66.3664,90.0624912721801,2.0832
a-019,PT06,318.0,-54,66.3664,76.21093452969505,2.6302
a-018,PT07,1010.0,-40,66.3664,124.73244404238959,2.1168
a-017,PT08,558.0,-47,66.3664,172.51374412852556,1.7199
a-016,PT09,393.0,-44,66.3664,290.59563129260283,1.607
a-000,PT10,649.0,-48,66.3664,32.3955298517195,2.8304
