Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,502.0,-52,66.3657,110.81162931558322,1.7272
a-025,IR02,515.0,-48,66.3657,294.653883694988,0.8103
a-026,IR03,480.0,-48,66.3657,225.61962876944614,1.1716
a-027,IR04,893.0,-49,66.3657,159.9022050286398,1.2028
a-011,IR05,900.0,-49,66.3657,140.1333807767768,1.4268
a-023,IR06,524.0,-34,66.3657,191.54739958664436,1.377
a-022,IR07,1540.0,-33,66.3657,0.0,0.594
a-021,IR08,1260.0,-34,66.3657,246.43803606402366,0.8375
a-020,IR09,958.0,-37,66.3657,218.5427997928033,1.008
a-004,IR10,1120.0,-38,66.3657,172.16356311335846,1.2387
a-028,PT01,2040.0,-35,66.3657,0.0,3.2472
a-029,PT02,664.0,-43,66.3657,63.653135764887004,2.1784
a-030,PT03,622.0,-38,66.3657,67.90821340259286,2.0868
a-031,PT04,1170.0,-27,66.3657,105.38979649391348,2.3458
a-015,PT05,1200.0,-33,66.3657,94.9141420473083,2.0832
a-019,PT06,702.0,-55,66.3657,-35.710997462968585,2.6302
a-018,PT07,487.0,-58,66.3657,122.5575159525311,2.1168
a-017,PT08,600.0,-51,66.3657,158.54050289079393,1.7199
a-016,PT09,403.0,-45,66.3657,206.46380231284274,1.607
a-000,PT10,673.0,-50,66.3657,3.8564812801669226,2.8304
