Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,7070.0,-30,66.4135,21.683690948308506,1.7272
d-025,IR02,14300.0,-24,66.4135,34.78754163685725,0.8103
d-026,IR03,755.0,-40,66.4135,331.2753260034537,1.1716
d-027,IR04,1660.0,-22,66.4135,139.49502443016598,1.2028
d-007,IR05,1290.0,-31,66.4135,115.53091152455478,1.4268
d-028,IR06,84700.0,-30,66.4135,14.925213005930916,1.377
d-029,IR07,8780.0,-25,66.4135,0.0,0.594
d-030,IR08,19000.0,-22,66.4135,29.66446985849972,0.8375
d-031,IR09,4600.0,-23,66.4135,89.19773037421346,1.008
d-006,IR10,7820.0,-31,66.4135,25.479175351905575,1.2387
d-008,PT01,31700.0,179,66.4135,0.0,3.2472
d-009,PT02,13100.0,-44,66.4135,75.3023955115862,2.1784
d-010,PT03,39700.0,-28,66.4135,5.9773575861820625,2.0868
d-011,PT04,2220.0,-40,66.4135,65.55704703309976,2.3458
d-005,PT05,70300.0,-23,66.4135,77.12345720729478,2.0832
d-012,PT06,844.0,-68,66.4135,44.38106490878329,2.6302
d-013,PT07,767.0,-65,66.4135,50.99728314014046,2.1168
d-014,PT08,1190.0,-55,66.4135,73.69653975988952,1.7199
d-015,PT09,943.0,-53,66.4135,67.53090496353437,1.607
d-004,PT10,967.0,-71,66.4135,42.449830412663935,2.8304
d-023,G1X1-1,3970.0,-39,66.4135,9.608371040723037,4.0
d-022,G1X1-2,9970.0,-59,66.4135,2.023890206709607,4.0
d-021,G3X3S-1,13400.0,-47,66.4135,1.7993823697923672,3.9204
d-020,G3X3S-2,12200.0,-62,66.4135,1.8969762755939084,3.9204
d-019,G2X2S-1,11000.0,-39,66.4135,3.2223757663695367,3.9601
d-018,G2X2S-2,5260.0,-61,66.4135,1.684677965878259,3.9601
d-017,G2X2L-1,12400.0,-61,66.4135,1.6574283559579979,4.0
d-016,G2X2L-2,10500.0,-44,66.4135,3.5741704374063916,4.0
