Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,222.0,-50,66.5375,222.68144083803352,1.7272
a-025,IR02,234.0,-36,66.5375,596.8824461975269,0.8103
a-026,IR03,683.0,-115,66.5375,350.11292906474074,1.1716
a-027,IR04,817.0,-22,66.5375,292.07780912140066,1.2028
a-011,IR05,779.0,-33,66.5375,251.5635685512364,1.4268
a-023,IR06,567.0,-34,66.5375,185.04929723920304,1.377
a-022,IR07,1710.0,-32,66.5375,0.0,0.594
a-021,IR08,1380.0,-34,66.5375,191.84845005743352,0.8375
a-020,IR09,1010.0,-36,66.5375,213.98778998779173,1.008
a-004,IR10,1190.0,-38,66.5375,183.4373550398683,1.2387
a-028,PT01,1370.0,-38,66.5375,0.0,3.2472
a-029,PT02,1150.0,-40,66.5375,31.01411193500441,2.1784
a-030,PT03,1040.0,-36,66.5375,35.5062903139828,2.0868
a-031,PT04,2170.0,-30,66.5375,39.76799481531097,2.3458
a-015,PT05,2110.0,-33,66.5375,43.92385399218674,2.0832
a-019,PT06,342.0,21,66.5375,32.871878710604285,2.6302
a-018,PT07,1760.0,-139,66.5375,103.37446944591251,2.1168
a-017,PT08,958.0,51,66.5375,110.62595048121646,1.7199
a-016,PT09,1220.0,-17,66.5375,200.44516777563894,1.607
a-000,PT10,621.0,-39,66.5375,2.049180327873716,2.8304
