Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,127000.0,-53,65.8096
100.0,50200.0,-40,65.8096
215.44346900318823,35500.0,-46,65.8096
464.15888336127773,24100.0,-56,65.8096
1000.0,15800.0,-69,65.8096
2154.4346900318824,9960.0,-94,65.8096
4641.588833612777,5220.0,-134,65.8096
