Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
46.41588833612777,61400.0,-33,65.7004
100.0,54900.0,-35,65.7004
215.44346900318823,42000.0,-43,65.7004
464.15888336127773,29000.0,-56,65.7004
1000.0,18400.0,-74,65.7004
2154.4346900318824,10900.0,-101,65.7004
4641.588833612777,5390.0,-144,65.7004
