Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,8700.0,-47,66.4137,3.849871794871728,4.0
d-022,G1X1-2,17500.0,-65,66.4137,0.4112377850163488,4.0
d-021,G3X3S-1,15500.0,-57,66.4137,1.0863353190739538,3.9204
d-020,G3X3S-2,12700.0,-61,66.4137,1.737434024910432,3.9204
d-019,G2X2S-1,12200.0,-46,66.4137,2.8508352718823,3.9601
d-018,G2X2S-2,12000.0,-60,66.4137,0.9587392481757648,3.9601
d-017,G2X2L-1,18600.0,-63,66.4137,1.234779925955981,4.0
d-016,G2X2L-2,12500.0,-51,66.4137,2.156674208144782,4.0
