,Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
20,d-023,G1X1-1,7450.0,-61,65.7202,2.905508474575974,4.0
21,d-022,G1X1-2,9330.0,-61,65.7202,2.4478021978022166,4.0
22,d-021,G3X3S-1,14400.0,-74,65.7202,0.7284019823205736,3.9204
23,d-020,G3X3S-2,10200.0,-74,65.7202,1.3688073128635418,3.9204
24,d-019,G2X2S-1,9200.0,-55,65.7202,1.9721536219572398,3.9601
25,d-018,G2X2S-2,7290.0,-68,65.7202,1.9671750183608452,3.9601
26,d-017,G2X2L-1,13400.0,-63,65.7202,1.6815960912053458,4.0
27,d-016,G2X2L-2,7690.0,-65,65.7202,1.9837052260717336,4.0
