,Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
20,d-023,G1X1-1,8560.0,-63,65.8227,2.5144230769232223,4.0
21,d-022,G1X1-2,11800.0,-60,65.8227,2.2410003789313815,4.0
22,d-021,G3X3S-1,15400.0,-72,65.8227,2.1804212135857663,3.9204
23,d-020,G3X3S-2,12900.0,-68,65.8227,2.225112803204005,3.9204
24,d-019,G2X2S-1,9420.0,-55,65.8227,2.146410444180697,3.9601
25,d-018,G2X2S-2,7430.0,-66,65.8227,1.8261342410915633,3.9601
26,d-017,G2X2L-1,16400.0,-66,65.8227,1.3218420375613866,4.0
27,d-016,G2X2L-2,9120.0,-60,65.8227,2.04275328330214,4.0
