,Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
20,d-023,G1X1-1,7680.0,-62,65.7783,1.8803264382676046,4.0
21,d-022,G1X1-2,9360.0,-62,65.7783,2.2616214720531986,4.0
22,d-021,G3X3S-1,14800.0,-74,65.7783,0.7055634761264649,3.9204
23,d-020,G3X3S-2,12400.0,-74,65.7783,1.2223362249041683,3.9204
24,d-019,G2X2S-1,9030.0,-55,65.7783,1.802887222614265,3.9601
25,d-018,G2X2S-2,7390.0,-67,65.7783,1.7036454470448095,3.9601
26,d-017,G2X2L-1,13800.0,-62,65.7783,1.6730769230770526,4.0
27,d-016,G2X2L-2,9090.0,-65,65.7783,1.6020258367588118,4.0
