Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,8150.0,-42,66.4583,5.310897435898589,4.0
d-022,G1X1-2,17100.0,-62,66.4583,0.5079881656799257,4.0
d-021,G3X3S-1,18700.0,-57,66.4583,2.08018429094235,3.9204
d-020,G3X3S-2,11900.0,-63,66.4583,1.5858748220537886,3.9204
d-019,G2X2S-1,12200.0,-45,66.4583,2.630257800581824,3.9601
d-018,G2X2S-2,9520.0,-21,66.4583,6.304716469862851,3.9601
d-017,G2X2L-1,16700.0,-66,66.4583,0.7449095022624064,4.0
d-016,G2X2L-2,11500.0,-53,66.4583,2.2118738376169658,4.0
