Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,6580.0,-40,66.3737,7.165178571428925,4.0
d-022,G1X1-2,11800.0,-57,66.3737,1.613360323886749,4.0
d-021,G3X3S-1,15600.0,-58,66.3737,0.8556953965241295,3.9204
d-020,G3X3S-2,12000.0,-65,66.3737,1.088086487535339,3.9204
d-019,G2X2S-1,12600.0,-42,66.3737,3.414318003076348,3.9601
d-018,G2X2S-2,3960.0,-48,66.3737,4.505313462158326,3.9601
d-017,G2X2L-1,14300.0,-55,66.3737,1.8065196998126063,4.0
d-016,G2X2L-2,11600.0,-45,66.3737,3.3042986425339893,4.0
