Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,7840.0,-47,66.3812,4.414160839160557,4.0
d-022,G1X1-2,17500.0,-62,66.3812,-0.1980769230775124,4.0
d-021,G3X3S-1,12300.0,-58,66.3812,1.7561002409488344,3.9204
d-020,G3X3S-2,11000.0,-63,66.3812,1.4487604019281757,3.9204
d-019,G2X2S-1,12200.0,-49,66.3812,1.859606104722736,3.9601
d-018,G2X2S-2,3380.0,-61,66.3812,4.914023611630041,3.9601
d-017,G2X2L-1,409.0,-117,66.3812,4.480769230769798,4.0
d-016,G2X2L-2,12600.0,-55,66.3812,1.692307692307756,4.0
