,Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
20,d-023,G1X1-1,7220.0,-61,65.8135,3.080834419816715,4.0
21,d-022,G1X1-2,10300.0,-60,65.8135,2.404080675422086,4.0
22,d-021,G3X3S-1,14200.0,-73,65.8135,0.769687408806108,3.9204
23,d-020,G3X3S-2,13700.0,-71,65.8135,0.8653319948083962,3.9204
24,d-019,G2X2S-1,9940.0,-56,65.8135,1.6465876523399365,3.9601
25,d-018,G2X2S-2,7930.0,-66,65.8135,1.9452278233624427,3.9601
26,d-017,G2X2L-1,17400.0,-69,65.8135,1.1850691443388066,4.0
27,d-016,G2X2L-2,10300.0,-62,65.8135,1.673076923077034,4.0
