,Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
20,d-023,G1X1-1,6800.0,-60,65.8512,5.016322701688416,4.0
21,d-022,G1X1-2,8840.0,-60,65.8512,2.784236596736765,4.0
22,d-021,G3X3S-1,14400.0,-71,65.8512,0.7284019823205736,3.9204
23,d-020,G3X3S-2,5690.0,-73,65.8512,2.5397882540744754,3.9204
24,d-019,G2X2S-1,8970.0,-56,65.8512,1.9778408505965912,3.9601
25,d-018,G2X2S-2,7010.0,-68,65.8512,2.104115098981028,3.9601
26,d-017,G2X2L-1,13400.0,-62,65.8512,1.6553846153846827,4.0
27,d-016,G2X2L-2,7200.0,-65,65.8512,2.062617260788107,4.0
