Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,6300.0,-39,66.296,7.801602564101338,4.0
d-022,G1X1-2,11700.0,-58,66.296,1.660862785862726,4.0
d-021,G3X3S-1,14200.0,-54,66.296,1.0943296067267254,3.9204
d-020,G3X3S-2,12400.0,-61,66.296,2.2291376485221384,3.9204
d-019,G2X2S-1,11700.0,-41,66.296,3.389066115497232,3.9601
d-018,G2X2S-2,5510.0,-64,66.296,2.8395823970727103,3.9601
d-017,G2X2L-1,13700.0,-56,66.296,1.5206043956046424,4.0
d-016,G2X2L-2,11000.0,-46,66.296,2.7618421052631232,4.0
