Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-023,G1X1-1,6340.0,-53,66.0063,2.460276375459853,4.0
d-022,G1X1-2,2530.0,-50,66.0063,3.042735042733256,4.0
d-021,G3X3S-1,5090.0,-64,66.0063,2.453611101061473,3.9204
d-020,G3X3S-2,2480.0,-60,66.0063,4.050803293227732,3.9204
d-019,G2X2S-1,1860.0,-55,66.0063,6.544611703344778,3.9601
d-018,G2X2S-2,5320.0,-54,66.0063,5.366671123434491,3.9601
d-017,G2X2L-1,6960.0,-50,66.0063,4.80753205128258,4.0
d-016,G2X2L-2,2560.0,-54,66.0063,7.0773755656094615,4.0
