Time (s),Voltage (V),Current (A)
0.06532692909240723,0.0,1.066109e-06
0.10938450813293457,0.01,1.162678e-06
0.15109247207641602,0.02,1.252288e-06
0.19470277786254883,0.03,1.295058e-06
0.23112762451171875,0.04,1.322183e-06
0.2665987968444824,0.05,1.408316e-06
0.3030749034881592,0.06,1.420716e-06
0.33881811141967777,0.07,1.458566e-06
0.37373329162597657,0.08,1.484013e-06
0.41398642539978026,0.09,1.505248e-06
0.45547170639038087,0.1,1.507565e-06
0.4911591243743897,0.11,1.495888e-06
0.5272137069702149,0.12,1.51651e-06
0.5630167579650879,0.13,1.538005e-06
0.5984803009033204,0.14,1.548813e-06
0.6368656635284424,0.15,1.535181e-06
0.678064603805542,0.16,1.572301e-06
0.7212948703765869,0.17,1.557433e-06
0.7568916893005371,0.18,1.547267e-06
0.7925092506408692,0.19,1.584576e-06
0.8287583827972412,0.2,1.587769e-06
0.8642827224731445,0.21,1.600729e-06
0.9017997646331788,0.22,1.610603e-06
0.9426003074645997,0.23,1.615026e-06
0.9862265872955323,0.24,1.607577e-06
1.0217750072479248,0.25,1.596334e-06
1.0577182483673095,0.26,1.612014e-06
1.0934883975982665,0.27,1.62512e-06
1.1286419963836671,0.28,1.652435e-06
1.1678816127777099,0.29,1.639071e-06
1.208975648880005,0.3,1.651737e-06
1.2520178031921387,0.31,1.6523e-06
1.2890203380584717,0.32,1.641641e-06
1.3240044212341309,0.33,1.686538e-06
1.3602392482757568,0.34,1.685848e-06
1.3981642246246337,0.35000000000000003,1.693666e-06
1.4331645202636718,0.36,1.711891e-06
1.4722153091430665,0.37,1.733091e-06
1.5159131145477296,0.38,1.723868e-06
1.5514901447296143,0.39,1.705539e-06
1.5880322933197022,0.4,1.721673e-06
1.6247449111938477,0.41000000000000003,1.750528e-06
1.6610402965545654,0.42,1.760011e-06
1.6987175559997558,0.43,1.776605e-06
1.741694622039795,0.44,1.781975e-06
1.7845896720886232,0.45,1.783349e-06
1.820676441192627,0.46,1.774208e-06
1.8577407264709473,0.47000000000000003,1.815494e-06
1.8947885608673096,0.48,1.826236e-06
1.9316966819763184,0.49,1.835701e-06
1.9671380519866943,0.5,1.863937e-06
2.006067485809326,0.51,1.901346e-06
2.0492586517333984,0.52,1.907579e-06
2.08525315284729,0.53,1.910883e-06
2.121650581359863,0.54,1.958016e-06
2.1568275451660157,0.55,1.9868e-06
2.191931314468384,0.56,2.023651e-06
2.2287717247009278,0.5700000000000001,2.056484e-06
2.2675864791870115,0.58,2.090638e-06
2.3115892219543457,0.59,2.104181e-06
2.347798299789429,0.6,2.113383e-06
2.3834950160980224,0.61,2.185509e-06
2.419387712478638,0.62,2.234429e-06
2.4551073169708255,0.63,2.283767e-06
2.49110634803772,0.64,2.331862e-06
2.53120641708374,0.65,2.404096e-06
2.5744118881225586,0.66,2.428806e-06
2.6095445060729983,0.67,2.467426e-06
2.645682773590088,0.68,2.553724e-06
2.6832773017883302,0.6900000000000001,2.62604e-06
2.721094512939453,0.7000000000000001,2.702663e-06
2.757326002120972,0.71,2.784872e-06
2.7972794437408446,0.72,2.87333e-06
2.839913663864136,0.73,2.950671e-06
2.8764107513427737,0.74,3.001382e-06
2.913163900375366,0.75,3.109188e-06
2.949780435562134,0.76,3.224771e-06
2.985798063278198,0.77,3.353303e-06
3.0221318340301515,0.78,3.45588e-06
3.065092210769653,0.79,3.587911e-06
3.1080571174621583,0.8,3.678112e-06
3.1437030506134036,0.8,3.15066e-06
3.17964319229126,0.79,2.342167e-06
3.215704689025879,0.78,1.81388e-06
3.2516410160064697,0.77,1.435871e-06
3.2897970199584963,0.76,1.139904e-06
3.346147699356079,0.75,1.050031e-06
3.387194766998291,0.74,7.607118e-07
3.42796145439148,0.73,6.169644e-07
3.4729708003997803,0.72,5.054091e-07
3.5093324661254885,0.71,4.014077e-07
3.5454218578338623,0.7,3.326768e-07
3.5823066139221194,0.69,2.630694e-07
3.6206640815734863,0.6799999999999999,2.063823e-07
3.6579736995697023,0.6699999999999999,1.586847e-07
3.7002192974090575,0.6599999999999999,1.5113e-07
3.7418483448028566,0.6499999999999999,8.834537e-08
3.787163581848145,0.6399999999999999,6.578575e-08
3.8248892402648926,0.6299999999999999,4.730121e-08
3.862331418991089,0.6199999999999999,8.233727e-08
3.9005699157714844,0.6099999999999999,1.154027e-09
3.937496156692505,0.5999999999999999,-1.293818e-08
3.976125898361206,0.5899999999999999,-2.502216e-08
4.017560873031616,0.5799999999999998,-2.74464e-08
4.06271803855896,0.5699999999999998,-1.168877e-08
4.1047416687011715,0.5599999999999998,-5.228204e-08
4.150233335494995,0.5499999999999998,-6.59869e-08
4.189013519287109,0.5399999999999998,-6.483472e-08
4.228059301376343,0.5299999999999998,-2.684607e-08
4.264988164901734,0.5199999999999998,-8.186072e-08
4.303949069976807,0.5099999999999998,-9.408298e-08
4.342300815582275,0.4999999999999998,-1.005449e-07
4.382164373397828,0.48999999999999977,-1.0716e-07
4.423222169876099,0.47999999999999976,-1.016679e-07
4.469045715332031,0.46999999999999975,-1.094904e-07
4.507585096359254,0.45999999999999974,-1.073675e-07
4.545767087936401,0.44999999999999973,-1.131362e-07
4.584021797180176,0.4399999999999997,-1.236436e-07
4.6223783111572265,0.4299999999999997,-1.277015e-07
4.660593204498291,0.4199999999999997,-1.24561e-07
4.702721023559571,0.4099999999999997,-1.563714e-07
4.743938083648682,0.3999999999999997,-1.425443e-07
4.790220823287964,0.3899999999999997,-1.436658e-07
4.8285499191284185,0.37999999999999967,-1.468497e-07
