Time (s),Voltage (V),Current (A)
0.06647014617919922,0.0,1.489443e-09
0.10307666778564453,0.01,1.345804e-08
0.13919967651367188,0.02,1.965488e-08
0.18172040939331055,0.03,2.319292e-08
0.2228962230682373,0.04,2.892739e-08
0.2667091846466064,0.05,3.218915e-08
0.3032584857940674,0.06,3.56275e-08
0.33994320869445804,0.07,3.970922e-08
0.37612844467163087,0.08,4.408732e-08
0.412866096496582,0.09,4.865207e-08
0.45130391120910646,0.1,5.159467e-08
0.49158255577087406,0.11,5.673775e-08
0.535709753036499,0.12,6.109464e-08
0.5726321792602539,0.13,6.549185e-08
0.6091404724121094,0.14,7.36494e-08
0.6458175659179688,0.15,7.735266e-08
0.6816170406341553,0.16,8.273246e-08
0.7198643589019775,0.17,8.75381e-08
0.7606746768951416,0.18,9.377314e-08
0.8057960796356202,0.19,9.828112e-08
0.8411306381225586,0.2,1.039756e-07
0.8779109668731689,0.21,1.144988e-07
0.9148033523559571,0.22,1.199311e-07
0.9521797275543213,0.23,1.260969e-07
0.9891836929321289,0.24,1.345007e-07
1.0322895050048828,0.25,1.381778e-07
1.0731084060668945,0.26,1.478311e-07
1.117312135696411,0.27,1.55834e-07
1.1531395053863527,0.28,1.647394e-07
1.1897624778747558,0.29,1.769933e-07
1.2269321441650392,0.3,1.861558e-07
1.2636769485473633,0.31,1.972597e-07
1.300986089706421,0.32,2.081458e-07
1.3447740173339844,0.33,2.15829e-07
1.3847210216522217,0.34,2.302625e-07
1.429989767074585,0.35000000000000003,2.430345e-07
1.4674758148193359,0.36,2.556315e-07
1.5041316890716554,0.37,2.713894e-07
1.5410657978057862,0.38,2.882569e-07
1.5780556964874268,0.39,3.053302e-07
1.6155920505523682,0.4,3.226695e-07
1.6567502212524414,0.41000000000000003,3.420509e-07
1.7010815048217773,0.42,3.601941e-07
1.7370988941192627,0.43,3.787599e-07
1.77431791305542,0.44,4.007022e-07
1.8111123085021974,0.45,4.241637e-07
1.848590250015259,0.46,4.481755e-07
1.887194004058838,0.47000000000000003,4.73286e-07
1.9314396953582764,0.48,4.907293e-07
1.973751096725464,0.49,5.181919e-07
2.017868995666504,0.5,5.426555e-07
2.055243463516235,0.51,5.656893e-07
2.0918778800964355,0.52,5.980654e-07
2.128900203704834,0.53,6.26397e-07
2.1661783504486083,0.54,6.565168e-07
2.2025967597961427,0.55,6.877044e-07
2.24646336555481,0.56,7.113911e-07
2.2867424869537354,0.5700000000000001,7.454004e-07
2.330749998092651,0.58,7.76846e-07
2.367474298477173,0.59,8.03566e-07
2.403378200531006,0.6,8.407297e-07
2.4406665992736816,0.61,8.775501e-07
2.4771918201446534,0.62,9.162127e-07
2.5163794612884525,0.63,9.53985e-07
2.5575521755218507,0.64,9.963278e-07
2.633630561828613,0.65,9.737593e-07
2.669101734161377,0.66,1.022431e-06
2.708573331832886,0.67,1.085982e-06
2.7499892330169677,0.68,1.127992e-06
2.793958835601807,0.6900000000000001,1.166988e-06
2.8319374561309814,0.7000000000000001,1.199798e-06
2.866971845626831,0.71,1.254665e-06
2.902280178070068,0.72,1.304171e-06
2.9373069381713868,0.73,1.351532e-06
2.9743907737731936,0.74,1.402631e-06
3.016430377960205,0.75,1.453258e-06
3.0594742012023928,0.76,1.491959e-06
3.0959739112854003,0.77,1.533694e-06
3.132378969192505,0.78,1.588022e-06
3.168945436477661,0.79,1.640293e-06
3.205107545852661,0.8,1.693653e-06
3.240921564102173,0.8,1.551027e-06
3.2833829307556153,0.79,1.273959e-06
3.326553115844727,0.78,1.062168e-06
3.3832058715820312,0.77,8.882839e-07
3.4277421951293947,0.76,7.548376e-07
3.472232265472412,0.75,6.466161e-07
3.5086654567718507,0.74,5.552828e-07
3.545987234115601,0.73,4.80939e-07
3.58256085395813,0.72,4.177494e-07
3.6183057308197024,0.71,3.644359e-07
3.657080669403076,0.7,3.177561e-07
3.698477258682251,0.69,2.772279e-07
3.744116506576538,0.6799999999999999,2.42221e-07
3.782897644042969,0.6699999999999999,2.112314e-07
3.821067237854004,0.6599999999999999,1.813958e-07
3.8596526336669923,0.6499999999999999,1.59976e-07
3.8980983161926273,0.6399999999999999,1.395016e-07
3.936844644546509,0.6299999999999999,1.214746e-07
3.9743693161010745,0.6199999999999999,1.037052e-07
4.0150158405303955,0.6099999999999999,8.947612e-08
4.060206384658814,0.5999999999999999,7.633026e-08
4.098589363098144,0.5899999999999999,6.503159e-08
4.13647762298584,0.5799999999999998,5.103395e-08
4.1756111431121825,0.5699999999999998,4.355519e-08
4.2129474639892575,0.5599999999999998,3.44483e-08
4.251252717971802,0.5499999999999998,2.643757e-08
4.296275177001953,0.5399999999999998,2.174282e-08
4.3378732299804685,0.5299999999999998,1.284145e-08
4.382804613113404,0.5199999999999998,6.12193e-09
4.42039532661438,0.5099999999999998,3.491058e-10
4.458093566894531,0.4999999999999998,-9.026198e-09
