Time (s),Voltage (V),Current (A)
0.03472423553466797,0.0,-6.943069e-08
0.06810474395751953,0.002,-2.219021e-07
0.11001014709472656,0.004,-1.631391e-07
0.14431500434875488,0.006,-1.682143e-07
0.1865701675415039,0.008,-1.601619e-07
0.22142958641052246,0.01,-1.509058e-07
0.25633692741394043,0.012,-1.473524e-07
0.29549360275268555,0.014,-1.867816e-08
0.3303382396697998,0.016,-1.381865e-07
0.37053990364074707,0.018000000000000002,-2.071497e-07
0.40533018112182617,0.02,-1.346444e-07
0.44800567626953125,0.022,-1.309762e-07
0.4831125736236572,0.024,-1.263875e-07
0.519080638885498,0.026000000000000002,-1.934802e-07
0.5580294132232666,0.028,1.01568e-09
0.593019962310791,0.03,-1.171512e-07
0.6340048313140869,0.032,-1.194699e-07
0.6680347919464111,0.034,-1.086394e-07
0.7116286754608154,0.036000000000000004,-1.794843e-07
0.74656081199646,0.038,-1.08023e-07
0.7813107967376709,0.04,-1.017615e-07
0.8202986717224121,0.042,1.080065e-07
0.855109453201294,0.044,-1.502435e-07
0.8971006870269775,0.046,-9.741121e-08
0.9322261810302734,0.048,-9.287373e-08
0.9747951030731201,0.05,-3.256564e-08
1.0101253986358643,0.052000000000000005,-1.702692e-07
1.0449943542480469,0.054,-9.313244e-08
1.084272861480713,0.056,3.596337e-08
1.1190063953399658,0.058,-7.982931e-08
1.159785270690918,0.06,-7.637745e-08
1.1940414905548096,0.062,-8.425043e-08
1.2368102073669434,0.064,-8.310461e-08
1.2719740867614746,0.066,-7.823913e-08
1.3068416118621826,0.068,-8.056931e-08
1.346008539199829,0.07,1.311061e-07
1.3815350532531738,0.07200000000000001,-1.474999e-07
1.4234137535095215,0.074,-8.019899e-09
1.4583778381347656,0.076,-7.383802e-08
1.501312255859375,0.078,-7.824647e-08
1.5364608764648438,0.08,-6.686502e-08
1.5712833404541016,0.082,-6.38926e-08
1.6108238697052002,0.084,4.734956e-08
1.646008014678955,0.08600000000000001,-1.369337e-07
1.686192512512207,0.088,-6.469794e-08
1.719728708267212,0.09,-5.351827e-08
1.762244462966919,0.092,-5.617738e-08
1.7970099449157715,0.094,-5.921875e-08
1.8317523002624512,0.096,-5.209369e-08
1.8716545104980469,0.098,1.498494e-07
1.9065887928009033,0.1,5.459469e-09
1.948737621307373,0.10200000000000001,-1.083989e-07
1.9844717979431152,0.10400000000000001,-1.227757e-07
2.027116537094116,0.106,-4.453627e-08
2.06172776222229,0.108,-5.298085e-08
2.096363067626953,0.11,-4.983681e-08
2.1356852054595947,0.112,1.682574e-07
2.1700406074523926,0.114,-4.046329e-08
2.212597608566284,0.116,-8.530176e-08
2.247748851776123,0.11800000000000001,-1.173676e-07
2.2902982234954834,0.12,-3.891877e-08
2.3251190185546875,0.122,-3.932995e-08
2.3598532676696777,0.124,-4.07721e-08
2.399134397506714,0.126,1.772298e-07
2.433957815170288,0.128,-2.814282e-08
2.47560977935791,0.13,-2.412939e-08
2.5095465183258057,0.132,-3.423002e-08
2.5518786907196045,0.134,3.042023e-08
2.586491584777832,0.136,-2.28423e-08
2.620896577835083,0.138,-2.220092e-08
2.6595592498779297,0.14,1.84146e-07
2.6936025619506836,0.14200000000000002,-9.598752e-08
