Time (s),Voltage (V),Current (A)
0.07102274894714355,0.0,1.080783e-06
0.10692903518676758,0.01,1.20612e-06
0.14334911346435547,0.02,1.310737e-06
0.17964449882507325,0.03,1.349545e-06
0.21619284629821778,0.04,1.400575e-06
0.2532626152038574,0.05,1.437417e-06
0.2938597869873047,0.06,1.470409e-06
0.3359377765655518,0.07,1.492926e-06
0.3713564968109131,0.08,1.501221e-06
0.4068543720245361,0.09,1.551839e-06
0.4417736053466797,0.1,1.566874e-06
0.4771520328521729,0.11,1.591425e-06
0.5166160011291504,0.12,1.584196e-06
0.5578299617767334,0.13,1.605586e-06
0.5992632675170899,0.14,1.607998e-06
0.6354680538177491,0.15,1.596873e-06
0.6713488292694092,0.16,1.609906e-06
0.7069198989868164,0.17,1.645825e-06
0.7424668884277343,0.18,1.652242e-06
0.7806734371185303,0.19,1.655614e-06
0.8222116470336914,0.2,1.668828e-06
0.8647001934051514,0.21,1.668741e-06
0.9004310035705567,0.22,1.654855e-06
0.9353528594970704,0.23,1.683622e-06
0.9716499137878418,0.24,1.705293e-06
1.0066554546356201,0.25,1.717719e-06
1.047143907546997,0.26,1.702309e-06
1.0889043235778808,0.27,1.727685e-06
1.1322158908843996,0.28,1.718738e-06
1.1677860069274901,0.29,1.703746e-06
1.203283166885376,0.3,1.736807e-06
1.2394886684417725,0.31,1.752804e-06
1.2753410720825196,0.32,1.763695e-06
1.313696632385254,0.33,1.763325e-06
1.354772310256958,0.34,1.79707e-06
1.399596643447876,0.35000000000000003,1.783565e-06
1.4351243209838866,0.36,1.768941e-06
1.4718874835968019,0.37,1.81046e-06
1.508453950881958,0.38,1.822027e-06
1.5442486572265626,0.39,1.848663e-06
1.5802338600158692,0.4,1.851355e-06
1.6251127910614014,0.41000000000000003,1.820504e-06
1.6670665645599365,0.42,1.851259e-06
1.7103373622894287,0.43,1.84517e-06
1.7465721893310548,0.44,1.846657e-06
1.782593631744385,0.45,1.872771e-06
1.818204278945923,0.46,1.903491e-06
1.8544963264465333,0.47000000000000003,1.934404e-06
1.8927655792236329,0.48,1.941605e-06
1.9352598476409912,0.49,1.968553e-06
1.9785232543945312,0.5,1.960669e-06
2.0145334911346433,0.51,1.967136e-06
2.049790563583374,0.52,2.017753e-06
2.085328254699707,0.53,2.045261e-06
2.121140604019165,0.54,2.075633e-06
2.1566511154174806,0.55,2.104236e-06
2.197400636672974,0.56,2.14963e-06
2.24117449760437,0.5700000000000001,2.149712e-06
2.2774829959869383,0.58,2.155136e-06
2.3136055278778076,0.59,2.214032e-06
2.348824453353882,0.6,2.259506e-06
2.384042901992798,0.61,2.308823e-06
2.4202948951721193,0.62,2.352066e-06
2.4596327400207523,0.63,2.40406e-06
2.5028200912475587,0.64,2.431939e-06
2.5387964725494383,0.65,2.448713e-06
2.5748739433288574,0.66,2.538957e-06
2.611111869812012,0.67,2.590999e-06
2.646333179473877,0.68,2.670481e-06
2.682926588058472,0.6900000000000001,2.738166e-06
2.724282169342041,0.7000000000000001,2.80219e-06
2.7672508907318116,0.71,2.859678e-06
2.803311433792114,0.72,2.908144e-06
2.8406363105773926,0.73,2.998573e-06
2.8758838462829592,0.74,3.100358e-06
2.911595106124878,0.75,3.210441e-06
2.9510872077941896,0.76,3.290067e-06
2.991777124404907,0.77,3.401791e-06
3.0349821186065675,0.78,3.495994e-06
3.0712012100219725,0.79,3.568722e-06
3.1063891410827638,0.8,3.732221e-06
3.1420312595367434,0.8,3.239736e-06
3.1779172801971436,0.79,2.4211e-06
3.2141611671447756,0.78,1.876939e-06
3.2545325565338135,0.77,1.479855e-06
3.297315073013306,0.76,1.194436e-06
3.3797325325012206,0.75,9.834174e-07
3.4361649894714357,0.74,7.743507e-07
3.4727836704254154,0.73,6.434813e-07
3.5093508529663087,0.72,5.261784e-07
3.5512629032135012,0.71,4.374672e-07
3.592599411010742,0.7,3.482859e-07
3.6374354267120363,0.69,2.91286e-07
3.6760425186157226,0.6799999999999999,2.300015e-07
3.714326791763306,0.6699999999999999,2.097962e-07
3.7516266345977782,0.6599999999999999,1.35621e-07
3.7892800521850587,0.6499999999999999,1.049895e-07
3.8272040748596194,0.6399999999999999,7.49919e-08
3.869572219848633,0.6299999999999999,7.955253e-08
3.9110832500457766,0.6199999999999999,3.827525e-08
3.956984043121338,0.6099999999999999,1.910543e-08
3.994169206619263,0.5999999999999999,3.271084e-09
4.03171724319458,0.5899999999999999,-1.251059e-08
4.069095048904419,0.5799999999999998,-2.450594e-08
4.10620415687561,0.5699999999999998,-3.442801e-08
4.146176195144653,0.5599999999999998,-4.028409e-08
4.1876199913024905,0.5499999999999998,-5.357661e-08
4.233176031112671,0.5399999999999998,-6.050934e-08
4.271001348495483,0.5299999999999998,-6.465443e-08
4.309194784164429,0.5199999999999998,-3.171909e-08
4.346590948104859,0.5099999999999998,-7.730513e-08
4.385146064758301,0.4999999999999998,-8.493276e-08
4.423107519149781,0.48999999999999977,-9.28905e-08
4.4651921844482425,0.47999999999999976,-1.042395e-07
4.51170690536499,0.46999999999999975,-9.150916e-08
4.554042863845826,0.45999999999999974,-1.086806e-07
4.599745769500732,0.44999999999999973,-1.07139e-07
4.637974014282227,0.4399999999999997,-1.068154e-07
4.675595483779907,0.4299999999999997,-1.535538e-07
4.7134327220916745,0.4199999999999997,-1.19168e-07
4.75149621963501,0.4099999999999997,-1.316236e-07
4.79266321182251,0.3999999999999997,-1.558976e-07
4.838113393783569,0.3899999999999997,-1.516732e-07
4.8792458152771,0.37999999999999967,-1.343128e-07
4.9233064937591555,0.36999999999999966,-1.39545e-07
4.960840940475464,0.35999999999999965,-1.393312e-07
4.99895212173462,0.34999999999999964,-1.558012e-07
5.035947980880737,0.33999999999999964,-1.576261e-07
5.075016889572144,0.3299999999999996,-1.701785e-07
5.115382080078126,0.3199999999999996,-1.757501e-07
5.160637235641479,0.3099999999999996,-1.880359e-07
5.19904953956604,0.2999999999999996,-1.871101e-07
5.236346759796143,0.2899999999999996,-3.305241e-07
5.274811038970947,0.2799999999999996,-2.149919e-07
5.313579778671265,0.2699999999999996,-2.214577e-07
5.351618003845215,0.25999999999999956,-2.394758e-07
5.39391414642334,0.24999999999999956,-2.528524e-07
5.439767971038819,0.23999999999999955,-2.637569e-07
5.477357969284058,0.22999999999999954,-2.841041e-07
5.515693740844727,0.21999999999999953,-3.832758e-07
5.553963232040405,0.20999999999999952,-3.352725e-07
5.5924182128906255,0.1999999999999995,-3.372157e-07
5.630206098556519,0.1899999999999995,-3.485915e-07
5.67383261680603,0.1799999999999995,-3.195493e-07
5.714863710403442,0.16999999999999948,-4.002947e-07
5.760534191131592,0.15999999999999948,-4.299717e-07
5.798021430969238,0.14999999999999947,-4.399905e-07
5.836583223342895,0.13999999999999946,-4.660316e-07
5.875141677856446,0.12999999999999945,-4.945109e-07
5.913582830429077,0.11999999999999944,-5.130623e-07
5.956110715866089,0.10999999999999943,-4.852292e-07
5.9956459712982175,0.09999999999999942,-5.252869e-07
6.041042985916138,0.08999999999999941,-5.150423e-07
6.079205904006958,0.0799999999999994,-5.098383e-07
6.116751556396484,0.0699999999999994,-4.989218e-07
6.154890632629395,0.05999999999999939,-4.824386e-07
6.192956037521363,0.04999999999999938,-5.480109e-07
6.235646524429321,0.03999999999999937,-5.421533e-07
