Time (s),Voltage (V),Current (A)
0.06587076187133789,0.0,1.618672e-08
0.1040031623840332,0.01,2.221206e-07
0.14131206512451172,0.02,3.239859e-07
0.1821707820892334,0.03,3.732143e-07
0.2219642448425293,0.04,4.338676e-07
0.264794921875,0.05,4.780015e-07
0.3018451404571533,0.06,5.069076e-07
0.33965281486511234,0.07,5.744556e-07
0.3775260543823242,0.08,5.895508e-07
0.41488693237304686,0.09,6.179538e-07
0.4520592212677002,0.1,6.490982e-07
0.49696676254272465,0.11,6.394814e-07
0.5374177837371826,0.12,6.952802e-07
0.583168134689331,0.13,7.25981e-07
0.6205058860778809,0.14,7.511036e-07
0.6576626777648926,0.15,7.985735e-07
0.6951582622528076,0.16,8.431627e-07
0.732349624633789,0.17,8.942382e-07
0.7749077892303466,0.18,8.999714e-07
0.8185047435760499,0.19,9.987954e-07
0.8615681171417237,0.2,1.050103e-06
0.9255582046508789,0.21,8.390231e-07
0.9828289413452149,0.22,8.180282e-07
1.0236719226837159,0.23,9.807185e-07
1.0874872493743897,0.24,8.947951e-07
1.145050048828125,0.25,8.673954e-07
1.2084874820709228,0.26,9.000394e-07
1.2654604339599609,0.27,8.960241e-07
1.3413998222351076,0.28,9.003764e-07
1.3844267177581786,0.29,1.006472e-06
1.4279366493225099,0.3,1.04807e-06
1.4633985233306885,0.31,1.095212e-06
1.5004330062866211,0.32,1.176625e-06
1.536491403579712,0.33,1.203381e-06
1.5730614471435547,0.34,1.246008e-06
1.6112584590911865,0.35000000000000003,1.288569e-06
1.654262228012085,0.36,1.289815e-06
1.6961573505401613,0.37,1.360916e-06
1.7403889751434327,0.38,1.394417e-06
1.7764704990386964,0.39,1.432697e-06
1.8126500129699707,0.4,1.52949e-06
1.8496458721160889,0.41000000000000003,1.565884e-06
1.8863017463684082,0.42,1.616808e-06
1.9232184505462646,0.43,1.669281e-06
1.963186197280884,0.44,1.733835e-06
2.0074979305267338,0.45,1.778899e-06
2.0437470626831056,0.46,1.826211e-06
2.0818949604034422,0.47000000000000003,1.928624e-06
2.118607339859009,0.48,1.963999e-06
2.1546435642242434,0.49,2.03249e-06
2.1921350955963135,0.5,2.084287e-06
2.2332861137390134,0.51,2.155291e-06
2.2766742134094238,0.52,2.215616e-06
2.31354323387146,0.53,2.256736e-06
2.3503643321990966,0.54,2.363351e-06
2.3867512702941895,0.55,2.41072e-06
2.4221547317504886,0.56,2.480423e-06
2.459623374938965,0.5700000000000001,2.554981e-06
2.5038330650329588,0.58,2.575028e-06
2.5453536319732666,0.59,2.674882e-06
