Frequency,Impedance,Phase Angle,Temperature (Dry Bath)
10.0,21820.47,-18.85737,71.5096
21.544346900318832,18854.73,-17.9276,71.5359
46.41588833612777,16333.18,-17.44338,71.5151
100.0,13837.95,-17.14746,71.5099
215.44346900318823,12433.32,-15.80637,71.5131
464.15888336127773,10774.23,-16.09047,71.5167
1000.0,9687.612,-13.35425,71.5145
2154.4346900318824,8718.034,-12.10008,71.5043
4641.588833612777,8051.606,-11.26324,71.5179
10000.0,7536.732,-10.61618,71.5042
