Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,473.0,-41,66.2667,105.03512085176384,1.7272
a-025,IR02,411.0,-42,66.2667,372.8595017879211,0.8103
a-026,IR03,398.0,-42,66.2667,-8.52928560137304,1.1716
a-027,IR04,713.0,-43,66.2667,175.80046325475317,1.2028
a-011,IR05,723.0,-43,66.2667,155.13203189458264,1.4268
a-023,IR06,613.0,-42,66.2667,279.31400480424946,1.377
a-022,IR07,1150.0,-32,66.2667,0.0,0.594
a-021,IR08,878.0,-32,66.2667,388.61079219293697,0.8375
a-020,IR09,509.0,-35,66.2667,-133.0967643467335,1.008
a-004,IR10,596.0,-36,66.2667,354.8356209905484,1.2387
