Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,222.0,-50,66.5375,222.68144083803352,1.7272
a-025,IR02,234.0,-36,66.5375,596.8824461975269,0.8103
a-026,IR03,683.0,-115,66.5375,350.11292906474074,1.1716
a-027,IR04,817.0,-22,66.5375,292.07780912140066,1.2028
a-011,IR05,779.0,-33,66.5375,251.5635685512364,1.4268
a-023,IR06,567.0,-34,66.5375,185.04929723920304,1.377
a-022,IR07,1710.0,-32,66.5375,0.0,0.594
a-021,IR08,1380.0,-34,66.5375,191.84845005743352,0.8375
a-020,IR09,1010.0,-36,66.5375,213.98778998779173,1.008
a-004,IR10,1190.0,-38,66.5375,183.4373550398683,1.2387
