Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,1370.0,-99,66.5002,270.372382750818,1.7272
a-025,IR02,1170.0,-55,66.5002,1389.5613210698502,0.8103
a-026,IR03,395.0,-43,66.5002,438.93256543615433,1.1716
a-027,IR04,1130.0,-32,66.5002,211.3945665241923,1.2028
a-011,IR05,1110.0,-30,66.5002,243.28243945569864,1.4268
a-023,IR06,542.0,-39,66.5002,188.2380872577304,1.377
a-022,IR07,1520.0,-34,66.5002,0.0,0.594
a-021,IR08,1220.0,-35,66.5002,228.56946039038195,0.8375
a-020,IR09,934.0,-41,66.5002,323.77289377277555,1.008
a-004,IR10,1060.0,-41,66.5002,256.5705606591381,1.2387
