Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,496.0,-41,66.0362,143.725151370984,1.7272
a-025,IR02,401.0,-42,66.0362,315.0752325697836,0.8103
a-026,IR03,404.0,-42,66.0362,8.236599522021166,1.1716
a-027,IR04,706.0,-43,66.0362,176.27970327360524,1.2028
a-011,IR05,728.0,-43,66.0362,147.80838729534406,1.4268
a-023,IR06,941.0,-33,66.0362,210.9533159400013,1.377
a-022,IR07,1390.0,-32,66.0362,0.0,0.594
a-021,IR08,1130.0,-33,66.0362,386.01041305107606,0.8375
a-020,IR09,849.0,-37,66.0362,256.8551995078621,1.008
a-004,IR10,990.0,-38,66.0362,224.25354575997903,1.2387
