Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,9460.0,144,65.855,93.68443996404996,1.7272
d-025,IR02,26000.0,-41,65.855,316.99437273005435,0.8103
d-026,IR03,3180.0,33,65.855,159.7509196213791,1.1716
d-027,IR04,6940.0,-46,65.855,124.60476836104426,1.2028
d-011,IR05,7630.0,-44,65.855,137.57734189176674,1.4268
d-023,IR06,1080.0,-38,65.855,319.19744642047374,1.377
d-022,IR07,1080.0,-30,65.855,0.0,0.594
d-021,IR08,908.0,-31,65.855,407.5446941118265,0.8375
d-020,IR09,679.0,-38,65.855,280.8442404479357,1.008
d-004,IR10,2190.0,-39,65.855,61.59052132958666,1.2387
