Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,1090.0,-66,66.0096,222.124737236001,1.7272
a-025,IR02,899.0,-61,66.0096,478.9857731033521,0.8103
a-026,IR03,311.0,-26,66.0096,1.845675283709127,1.1716
a-027,IR04,629.0,-27,66.0096,220.8812692683586,1.2028
a-011,IR05,604.0,-34,66.0096,199.14108879622708,1.4268
a-023,IR06,683.0,-41,66.0096,109.3292083276749,1.377
a-022,IR07,940.0,-39,66.0096,0.0,0.594
a-021,IR08,898.0,-42,66.0096,176.82828932264135,0.8375
a-020,IR09,1560.0,-43,66.0096,127.5946275946308,1.008
a-004,IR10,1600.0,-43,66.0096,86.14978304976431,1.2387
