Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,6010.0,-24,66.171,33.76016562609,1.7272
d-025,IR02,13200.0,-23,66.171,30.53949629291898,0.8103
d-026,IR03,411.0,-23,66.171,281.8170140897993,1.1716
d-027,IR04,1350.0,-21,66.171,87.48333005249413,1.2028
d-007,IR05,1300.0,-31,66.171,151.38281959139056,1.4268
d-028,IR06,93700.0,-26,66.171,415.7309647492031,1.377
d-029,IR07,8610.0,-25,66.171,0.0,0.594
d-030,IR08,16400.0,-22,66.171,37.11548461167896,0.8375
d-031,IR09,4400.0,-21,66.171,81.81471306471887,1.008
d-006,IR10,7600.0,-31,66.171,27.69342548949429,1.2387
