Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,615.0,-30,25.5715,208.2071471836381,1.7272
a-025,IR02,604.0,-43,25.5715,730.4736937048758,0.8103
a-026,IR03,436.0,-46,25.5715,439.6690671473206,1.1716
a-027,IR04,637.0,-33,25.5715,250.843569147306,1.2028
a-011,IR05,1680.0,-29,25.5715,183.3815647379178,1.4268
a-023,IR06,661.0,-38,25.5715,118.66153868955922,1.377
a-022,IR07,852.0,-35,25.5715,0.0,0.594
a-021,IR08,753.0,-39,25.5715,190.6777202231863,0.8375
a-020,IR09,1230.0,-41,25.5715,143.6231188490287,1.008
a-004,IR10,1400.0,-43,25.5715,113.5622219817342,1.2387
