Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,605.0,-24,66.47,199.0974518765228,1.7272
a-025,IR02,210.0,-21,66.47,638.0194736359139,0.8103
a-026,IR03,428.0,-37,66.47,23.90988435713488,1.1716
a-027,IR04,668.0,-24,66.47,769.8383259583205,1.2028
a-011,IR05,790.0,-39,66.47,209.99115826706355,1.4268
a-023,IR06,540.0,-17,66.47,386.8498966537489,1.377
a-022,IR07,1160.0,-26,66.47,0.0,0.594
a-021,IR08,846.0,-26,66.47,384.4127777402577,0.8375
a-020,IR09,431.0,-28,66.47,2.1452313118984256,1.008
a-004,IR10,538.0,-36,66.47,290.31677130492704,1.2387
