Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,1080.0,-41,22.6711,217.04891027558585,1.7272
a-025,IR02,616.0,-30,22.6711,552.976580373879,0.8103
a-026,IR03,575.0,-20,22.6711,420.31568834512143,1.1716
a-027,IR04,739.0,-51,22.6711,258.39608959762853,1.2028
a-011,IR05,681.0,-44,22.6711,307.9214379676043,1.4268
a-023,IR06,669.0,-38,22.6711,122.84153754743348,1.377
a-022,IR07,865.0,-33,22.6711,0.0,0.594
a-021,IR08,763.0,-38,22.6711,211.54331688590804,0.8375
a-020,IR09,1230.0,-40,22.6711,143.9362720612728,1.008
a-004,IR10,1410.0,-42,22.6711,112.28808487446383,1.2387
