Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,1260.0,-55,65.7149,272.19531415379254,1.7272
a-025,IR02,409.0,73,65.7149,349.9454449520717,0.8103
a-026,IR03,512.0,81,65.7149,1003.7227197495074,1.1716
a-027,IR04,496.0,62,65.7149,296.02063510930515,1.2028
a-011,IR05,363.0,37,65.7149,202.89699565175545,1.4268
a-023,IR06,1220.0,-35,65.7149,181.8250377073905,1.377
a-022,IR07,1940.0,-31,65.7149,0.0,0.594
a-021,IR08,1660.0,-34,65.7149,177.80856006197692,0.8375
a-020,IR09,1060.0,-39,65.7149,200.72272498744223,1.008
a-004,IR10,1190.0,-39,65.7149,146.4228626786236,1.2387
