Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,1130.0,-71,66.2774,203.8330474528615,1.7272
a-025,IR02,557.0,-50,66.2774,1204.444697596777,0.8103
a-026,IR03,453.0,-53,66.2774,392.2971872784669,1.1716
a-027,IR04,720.0,-40,66.2774,254.2871993321185,1.2028
a-011,IR05,505.0,-44,66.2774,197.2676888572615,1.4268
a-023,IR06,686.0,-36,66.2774,122.02118821981584,1.377
a-022,IR07,1020.0,-36,66.2774,0.0,0.594
a-021,IR08,819.0,-41,66.2774,201.51630985345287,0.8375
a-020,IR09,1290.0,-36,66.2774,103.54983558108457,1.008
a-004,IR10,1460.0,-42,66.2774,86.46342758718556,1.2387
