Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,458.0,-41,66.145,155.89333855893994,1.7272
a-025,IR02,914.0,-38,66.145,396.82805597391047,0.8103
a-026,IR03,771.0,-52,66.145,21.57393146086636,1.1716
a-027,IR04,663.0,-43,66.145,206.7211187178254,1.2028
a-011,IR05,677.0,-42,66.145,157.69662849006613,1.4268
a-023,IR06,709.0,-39,66.145,330.17513637671743,1.377
a-022,IR07,1140.0,-31,66.145,0.0,0.594
a-021,IR08,837.0,-31,66.145,262.51806820903846,0.8375
a-020,IR09,480.0,-35,66.145,-10.429385429384164,1.008
a-004,IR10,563.0,-36,66.145,292.8246496254951,1.2387
