Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,5960.0,-27,66.1792,32.57976302388338,1.7272
d-025,IR02,12300.0,-25,66.1792,34.01010935257414,0.8103
d-026,IR03,1060.0,-32,66.1792,77.22319593400773,1.1716
d-027,IR04,2290.0,-27,66.1792,135.69351001509412,1.2028
d-007,IR05,2050.0,-34,66.1792,126.26598520627228,1.4268
d-028,IR06,22300.0,-27,66.1792,18.14953001743374,1.377
d-029,IR07,8080.0,-25,66.1792,0.0,0.594
d-030,IR08,12500.0,-22,66.1792,46.608246770813146,0.8375
d-031,IR09,3910.0,-22,66.1792,117.94696406554824,1.008
d-006,IR10,8470.0,-32,66.1792,28.91368742664676,1.2387
