Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,236.0,-117,65.343,259.42387857629683,1.7272
a-025,IR02,266.0,-68,65.343,481.5405500337071,0.8103
a-026,IR03,352.0,-46,65.343,119.43843114889144,1.1716
a-027,IR04,261.0,-25,65.343,-14.97854533733815,1.2028
a-011,IR05,1450.0,-29,65.343,292.2534198816926,1.4268
a-023,IR06,387.0,-33,65.343,221.21110552485104,1.377
a-022,IR07,497.0,-33,65.343,0.0,0.594
a-021,IR08,483.0,-35,65.343,321.47008547004407,0.8375
a-020,IR09,745.0,-34,65.343,267.9020824854167,1.008
a-004,IR10,813.0,-37,65.343,218.6168087717832,1.2387
