Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,353.0,-41,25.311,188.43303523710804,1.7272
a-025,IR02,600.0,-41,25.311,555.7454187590502,0.8103
a-026,IR03,521.0,-56,25.311,401.27667002932986,1.1716
a-027,IR04,463.0,-36,25.311,218.4288695908704,1.2028
a-011,IR05,604.0,-45,25.311,161.96006124517857,1.4268
a-023,IR06,1440.0,-45,25.311,121.64074124858791,1.377
a-022,IR07,852.0,-37,25.311,0.0,0.594
a-021,IR08,795.0,-42,25.311,189.49748299922348,0.8375
a-020,IR09,1320.0,-41,25.311,129.14023645730225,1.008
a-004,IR10,1480.0,-43,25.311,107.05660561050468,1.2387
