Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,2280.0,-34,65.5748,54.97864133379898,1.7272
d-025,IR02,1260.0,-45,65.5748,303.4583582528794,0.8103
d-026,IR03,509.0,-39,65.5748,223.0901316063887,1.1716
d-027,IR04,926.0,-39,65.5748,155.79581708616038,1.2028
d-011,IR05,1450.0,-33,65.5748,129.2127436960903,1.4268
d-023,IR06,795.0,-54,65.5748,302.73091148608256,1.377
d-022,IR07,1140.0,-31,65.5748,0.0,0.594
d-021,IR08,891.0,-33,65.5748,121.1251435132661,0.8375
d-020,IR09,778.0,-38,65.5748,290.14041514045385,1.008
d-004,IR10,2520.0,-41,65.5748,-68.46112634439424,1.2387
