Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
d-024,IR01,2060.0,-32,65.9185,78.8321300940327,1.7272
d-025,IR02,507.0,-40,65.9185,303.46101633775805,0.8103
d-026,IR03,501.0,-39,65.9185,184.83632034647675,1.1716
d-027,IR04,921.0,-40,65.9185,172.174052399664,1.2028
d-011,IR05,1420.0,-33,65.9185,129.28026054713897,1.4268
d-023,IR06,822.0,-32,65.9185,297.5877685082488,1.377
d-022,IR07,1030.0,-31,65.9185,0.0,0.594
d-021,IR08,855.0,-32,65.9185,354.29287130783354,0.8375
d-020,IR09,654.0,-38,65.9185,289.92997743001354,1.008
d-004,IR10,2310.0,-41,65.9185,63.461072712717176,1.2387
