Channel Number,Channel Name,Impedance Magnitude at 1000 Hz (ohms),Impedance Phase at 1000 Hz (degrees),Temperature (C),Charge Injection Capacity @ 1000 us (uC/cm^2),Geometric Surface Area (mm^2)
a-024,IR01,976.0,-62,66.3773,232.5008875063241,1.7272
a-025,IR02,388.0,52,66.3773,596.8824461975269,0.8103
a-026,IR03,409.0,59,66.3773,278.77721459155646,1.1716
a-027,IR04,1250.0,-38,66.3773,296.6776616251404,1.2028
a-011,IR05,1500.0,-42,66.3773,228.105928274144,1.4268
a-023,IR06,980.0,-43,66.3773,255.59128176549407,1.377
a-022,IR07,1670.0,-29,66.3773,0.0,0.594
a-021,IR08,1390.0,-30,66.3773,214.6420647417965,0.8375
a-020,IR09,704.0,-33,66.3773,230.46766451940456,1.008
a-004,IR10,822.0,-36,66.3773,203.93588812094657,1.2387
